title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,,,Anonymous,Family,,1,"25, 2020",Taiwan,tw,[List]
Exceptional,10,,,Anonymous,Solo traveler,,1,"24, 2020",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Solo traveler,,1,"19, 2020",Sweden,se,[List]
Excellent,8.8,,,Anonymous,Group,,2,"17, 2020",Russia,ru,[List]
Excellent,8.8,,,Anonymous,Group,,4,"13, 2020",Russia,ru,[List]
Wonderful,9,,,Anonymous,Group,,1,"9, 2020",China,cn,[List]
Exceptional,10,,,Anonymous,Family,,1,"30, 2020",Taiwan,tw,[List]
Very Good,8.3,,,Anonymous,Solo traveler,,4,"27, 2020",Germany,de,[List]
Exceptional,10,,,Anonymous,Family,,4,"22, 2020",South Korea,kr,[List]
Exceptional,10,,,Anonymous,Solo traveler,,2,"13, 2020",Italy,it,[List]
Exceptional,9.6,,,Aya,Family,Pacific Club Room,5,"24, 2019",Japan,jp,[List]
Exceptional,9.6,,,Alexander,Family,Special - Harbor Studio,6,"23, 2019",Russia,ru,[List]
Very Good,8.3,,,Insuk,Family,Deluxe King or Twin Room,3,"23, 2019",South Korea,kr,[List]
Wonderful,9.2,,,Fujii,Solo traveler,Deluxe Double or Twin Room with Balcony,2,"23, 2019",Japan,jp,[List]
Exceptional,10,,,Lei,Solo traveler,Deluxe King or Twin Room,3,"23, 2019",China,cn,[List]
Wonderful,9.2,,,Wendy,Group,Panoramic King or Twin Room,2,"22, 2019",Australia,au,[List]
Good,7.9,,,Siyuan,Group,Deluxe Double or Twin Room with Balcony,2,"20, 2019",China,cn,[List]
Good,7,,,Hussein,Couple,Deluxe Double or Twin Room with Balcony,3,"5, 2022",Portugal,pt,[List]
Poor,3,,,Liu,Group,Deluxe King or Twin Room,1,"14, 2022",Singapore,sg,[List]
"Sehr schön, gerne wieder",7,,,Anton,Couple,Deluxe Double or Twin Room with Balcony,9,"1, 2022",Germany,de,[List]
Fair,5,,,Feng,Solo traveler,Deluxe Double or Twin Room with Balcony,1,"29, 2022",Singapore,sg,[List]
Fair,5,,,Koo,Couple,Panoramic King or Twin Room,1,"12, 2021",Singapore,sg,[List]
Ok,7,,,Jean,Family,Harbor Studio,1,"3, 2021",Singapore,sg,[List]
Pleasant,6,,,Hidehiko,Family,Deluxe King or Twin Room,3,"29, 2021",Singapore,sg,[List]
Good,7,,,Kok,Group,Panoramic King or Twin Room,1,"13, 2020",Singapore,sg,[List]
Pleasant,6.2,,,Jiri,Solo traveler,Panoramic King or Twin Room,3,"2, 2020",Czech Republic,cz,[List]
Good,7,,,捷,Group,Deluxe Double or Twin Room with Balcony,2,"28, 2020",China,cn,[List]
Good,7,,,Tamara,Couple,Deluxe King or Twin Room,3,"2, 2020",Germany,de,[List]
Poor,3.8,,,Yichia,Group,Deluxe King or Twin Room,4,"30, 2020",Taiwan,tw,[List]
Pleasant,6.7,,,Min,Family,Deluxe Double or Twin Room with Balcony,4,"30, 2020",South Korea,kr,[List]
Good,7,,,Jackey,Family,Connecting Panoramic Room,5,"30, 2020",Hong Kong,hk,[List]
Good,7,,,Adina,Group,Panoramic King or Twin Room,1,"25, 2020",Romania,ro,[List]
Fair,5.4,,,Radiah,Family,Deluxe King or Twin Room,8,"20, 2020",Saudi Arabia,sa,[List]
Fair,5,,,Alexey,Family,Special - Deluxe Balcony,1,"17, 2020",Russia,ru,[List]
Okay,5.8,,,ゆつきー,Family,Connecting Deluxe Balcony,2,"13, 2020",Japan,jp,[List]
Very Good,8.3,,,相哲,Couple,Deluxe Double or Twin Room with Balcony,1,"14, 2019",South Korea,kr,[List]
Exceptional,9.6,,,Rina,Group,Connecting Deluxe Balcony,2,"14, 2019",Japan,jp,[List]
Exceptional,10,,,Ce,Couple,Harbor Studio,2,"13, 2019",China,cn,[List]
Exceptional,9.6,,,Reyhan,Group,Special - Deluxe Balcony,13,"12, 2019",Germany,de,[List]
Excellent,8.8,,,Wlx,Family,Deluxe Double or Twin Room with Balcony,3,"12, 2019",China,cn,[List]
Exceptional,9.6,,,Hoi,Family,Special - Panoramic,3,"12, 2019",Hong Kong,hk,[List]
Exceptional,10,,,Sunny,Family,Special - Panoramic,3,"11, 2019",China,cn,[List]
Exceptional,10,,,Yukun,Family,Deluxe Double or Twin Room with Balcony,5,"9, 2019",China,cn,[List]
Exceptional,9.6,,,宏博,Family,Panoramic King or Twin Room,2,"8, 2019",China,cn,[List]
Exceptional,10,,,Sofia,Group,Deluxe Double or Twin Room with Balcony,5,"8, 2019",Israel,il,[List]
Excellent,8.8,,,如通,Couple,Special - Deluxe Balcony,3,"8, 2019",China,cn,[List]
Excellent,8.8,,,Hwajung,Family,Deluxe Double or Twin Room with Balcony,4,"7, 2019",South Korea,kr,[List]
Exceptional,9.6,,,Dietmar,Solo traveler,Special - Deluxe Balcony,1,"6, 2019",Germany,de,[List]
Exceptional,10,,,Yu,Family,Panoramic King or Twin Room,3,"5, 2019",China,cn,[List]
Exceptional,10,,,Yi,Family,Deluxe Double or Twin Room with Balcony,5,"5, 2019",China,cn,[List]
Exceptional,10,,,Yan,Family,Pacific Club Harbor Room,4,"4, 2019",China,cn,[List]
Exceptional,9.6,,,Marcus,Couple,Special - Deluxe Balcony,2,"1, 2019",Switzerland,ch,[List]
Good,7.5,,,Martin,Solo traveler,Special - Deluxe Balcony,1,"30, 2019",Switzerland,ch,[List]
Exceptional,10,,,Aleksandr,Family,Special - Panoramic,2,"29, 2019",Russia,ru,[List]
Exceptional,10,,,Cai,Couple,Panoramic King or Twin Room,3,"29, 2019",China,cn,[List]
Exceptional,9.6,,,Ayaka,Group,Special - Pacific Club,4,"29, 2019",Japan,jp,[List]
Good,7.5,,,Dejin,Solo traveler,Pacific Club Room,3,"29, 2019",Japan,jp,[List]
Wonderful,9.2,,,Koji,Solo traveler,Panoramic King or Twin Room,1,"25, 2019",Japan,jp,[List]
Exceptional,9.6,,,Adi,Couple,Deluxe King or Twin Room,2,"24, 2019",Israel,il,[List]
Exceptional,9.6,,,Ye,Couple,Special - Deluxe Balcony,1,"24, 2019",China,cn,[List]
Good,7.9,,,Stefano,Solo traveler,Special - Panoramic,1,"4, 2019",Belgium,be,[List]
Wonderful,9,,,Anbin,Solo traveler,Panoramic King or Twin Room,5,"4, 2019",China,cn,[List]
Wonderful,9.2,,,Jürg,Couple,Deluxe Double or Twin Room with Balcony,5,"3, 2019",Switzerland,ch,[List]
Exceptional,10,,,Rockyluo412,Solo traveler,Deluxe Double or Twin Room with Balcony,2,"28, 2019",China,cn,[List]
Good,7.9,,,Chia,Family,Deluxe Double or Twin Room with Balcony,6,"25, 2019",Taiwan,tw,[List]
Exceptional,9.6,,,Yoon,Solo traveler,Deluxe Double or Twin Room with Balcony,2,"24, 2019",South Korea,kr,[List]
Exceptional,10,,,Karolina,Couple,Pacific Club Room,4,"23, 2019",Poland,pl,[List]
Exceptional,10,,,Marina,Solo traveler,Deluxe King or Twin Room,6,"22, 2019",Latvia,lv,[List]
Wonderful,9.2,,,Sandra,Couple,Harbor Studio,1,"21, 2019",Germany,de,[List]
Very Good,8,,,Namhwa,Group,Pacific Club Room,1,"21, 2019",South Korea,kr,[List]
"posizione eccellente, confort hotel",9,,,Giovanni,Group,Deluxe Double or Twin Room with Balcony,1,"21, 2019",Italy,it,[List]
Exceptional,9.6,,,Holger,Solo traveler,Deluxe Double or Twin Room with Balcony,3,"19, 2019",Germany,de,[List]
Wonderful,9.2,,,横山,Family,Pacific Club Room,4,"19, 2019",Japan,jp,[List]
Excellent,8.8,,,Momoe,Family,Pacific Club Harbor Room,3,"18, 2019",Japan,jp,[List]
Exceptional,10,,,Bing,Family,Special - Pacific City Suite,3,"18, 2019",China,cn,[List]
Exceptional,9.6,,,Yuri,Couple,Special - Panoramic,1,"17, 2019",Russia,ru,[List]
Exceptional,9.6,,,Przemysław,Family,Panoramic King or Twin Room,1,"15, 2019",Poland,pl,[List]
Excellent,8.8,,,Stefan,Solo traveler,Special - Deluxe Balcony,2,"15, 2019",Germany,de,[List]
Exceptional,9.6,,,Mohammad,Solo traveler,Panoramic King or Twin Room,3,"15, 2019",United Arab Emirates,ae,[List]
Exceptional,9.6,,,Peter,Couple,Deluxe Double or Twin Room with Balcony,3,"14, 2019",Spain,es,[List]
Exceptional,10,,,Marco,Solo traveler,Special - Pacific Harbor,2,"12, 2019",Portugal,pt,[List]
Exceptional,10,,,Kanako,Family,Connecting Deluxe Balcony,2,"12, 2019",Japan,jp,[List]
Exceptional,10,,,Evgenii,Couple,Special - Panoramic,1,"11, 2019",Russia,ru,[List]
Exceptional,10,,,Giotara,Group,Pacific Club Room,2,"11, 2019",Cyprus,cy,[List]
Exceptional,9.6,,,Espen,Couple,Pacific Club Room,3,"9, 2019",Norway,no,[List]
Excellent,8.8,,,Evgenii,Couple,Special - Harbor Studio,1,"8, 2019",Russia,ru,[List]
Exceptional,10,,,Li,Family,Deluxe Double or Twin Room with Balcony,2,"8, 2019",Taiwan,tw,[List]
Very Good,8,,,Kaei___,Family,Deluxe Double or Twin Room with Balcony,1,"6, 2019",Japan,jp,[List]
Exceptional,9.6,,,Jonathan,Group,Deluxe Double or Twin Room with Balcony,2,"3, 2019",New Caledonia,nc,[List]
Exceptional,9.6,,,Barbro,Couple,Pacific Club Room,2,"3, 2019",Sweden,se,[List]
Exceptional,10,,,Chiu-ting,Family,Pacific Club Room,2,"3, 2019",Taiwan,tw,[List]
Excellent,8.8,,,Shohei,Solo traveler,Pacific Club Room,1,"3, 2019",Japan,jp,[List]
Exceptional,10,,,Takao,Family,Deluxe Double or Twin Room with Balcony,1,"1, 2019",Japan,jp,[List]
Wonderful,9.2,,,Alain,Solo traveler,Panoramic King or Twin Room,6,"31, 2019",Switzerland,ch,[List]
Exceptional,10,,,Haibin,Solo traveler,Panoramic King or Twin Room,2,"29, 2019",China,cn,[List]
Exceptional,10,,,Gabriele,Couple,Panoramic King or Twin Room,3,"27, 2019",Italy,it,[List]
Exceptional,9.5,,,Yuri,Family,Special - Panoramic,1,"26, 2019",Russia,ru,[List]
Exceptional,9.6,,,Tony,Solo traveler,Deluxe Double or Twin Room with Balcony,1,"26, 2019",Taiwan,tw,[List]
Exceptional,9.6,,,M,Solo traveler,City Suite,1,"24, 2019",Switzerland,ch,[List]
大満足,7.9,,,Yushin,Group,Pacific Club Harbor Room,1,"22, 2019",Japan,jp,[List]
Wonderful,9.2,,,Yayoi,Couple,Pacific Club Room,3,"22, 2019",Japan,jp,[List]
Exceptional,9.6,,,Yihua,Group,Deluxe Double or Twin Room with Balcony,4,"21, 2019",China,cn,[List]
Wonderful,9.2,,,Yosef,Couple,Panoramic King or Twin Room,3,"21, 2019",Israel,il,[List]
Exceptional,10,,,Eita,Family,Deluxe Double or Twin Room with Balcony,2,"21, 2019",Japan,jp,[List]
Good,7.5,,,Wing,Solo traveler,Panoramic King or Twin Room,1,"21, 2019",Hong Kong,hk,[List]
Good,7.5,,,Gran,Family,Deluxe Double or Twin Room with Balcony,1,"20, 2019",United States of America,us,[List]
Exceptional,9.6,,,Cornelis,Couple,Deluxe Double or Twin Room with Balcony,1,"20, 2019",Netherlands,nl,[List]
Exceptional,9.6,,,Honoka,Group,Deluxe Double or Twin Room with Balcony,2,"18, 2019",Japan,jp,[List]
Very Good,8,,,Noriyuki,Family,Deluxe Double or Twin Room with Balcony,2,"17, 2019",Japan,jp,[List]
Exceptional,10,,,Jan,Group,Special - Deluxe Balcony,2,"15, 2019",Germany,de,[List]
"Alles in Ordnung. Da wir nur über Silvester eine Nacht dort waren, kann ich nur sagen: für diese eine Nacht an Silvester",7.9,,,Robin-jessica,Couple,Deluxe King or Twin Room,1,"1, 2020",Germany,de,[List]
Wonderful,9.2,,,Tomoko,Family,Harbor Studio,3,"1, 2020",Japan,jp,[List]
Exceptional,9.6,,,Slim,Solo traveler,Panoramic King or Twin Room,2,"30, 2019",Luxembourg,lu,[List]
Excellent,8.8,,,Thomas,Couple,Deluxe King or Twin Room,1,"29, 2019",Germany,de,[List]
Good,7.9,,,Ｈaruka,Family,Special - Deluxe,3,"29, 2019",Japan,jp,[List]
Exceptional,9.6,,,Slim,Solo traveler,Special - Deluxe,3,"28, 2019",Luxembourg,lu,[List]
Very Good,8,,,Nishimura,Solo traveler,Deluxe Double or Twin Room with Balcony,1,"28, 2019",Japan,jp,[List]
"Perfektní místo, kamkoliv to je blízko, krásný výhled na centrum.",9,,,Petr,Family,Special - Deluxe Balcony,5,"27, 2019",Czech Republic,cz,[List]
Very Good,8,,,Martin,Couple,Deluxe King or Twin Room,3,"27, 2019",Germany,de,[List]
Very Good,8.3,,,Katherine,Family,Special - Deluxe Balcony,4,"25, 2019",Hong Kong,hk,[List]
Exceptional,10,,,קדמון,Couple,Deluxe Double or Twin Room with Balcony,2,"23, 2019",Israel,il,[List]
Exceptional,10,,,Latifa,Family,Special - Deluxe,2,"23, 2019",United Arab Emirates,ae,[List]
Exceptional,10,,,Latifa,Family,Special - Deluxe,2,"23, 2019",United Arab Emirates,ae,[List]
Very Good,8,,,Juanjuan,Couple,Deluxe King or Twin Room,1,"23, 2019",China,cn,[List]
Very Good,8,,,Jinsun,Couple,Deluxe King or Twin Room,2,"22, 2019",South Korea,kr,[List]
Exceptional,10,,,Сергей,Couple,Deluxe King or Twin Room,1,"21, 2019",Russia,ru,[List]
Exceptional,10,,,Adrian,Family,Deluxe Double or Twin Room with Balcony,2,"21, 2019",Romania,ro,[List]
Exceptional,10,,,Josef,Couple,Pacific Club Room,3,"18, 2019",Germany,de,[List]
Wonderful,9,,,Takehiko,Couple,Special - Deluxe Balcony,2,"18, 2019",Japan,jp,[List]
Exceptional,10,,,Станислав,Couple,Special - Deluxe,3,"18, 2019",Russia,ru,[List]
Exceptional,9.6,,,Henri,Solo traveler,Panoramic King or Twin Room,3,"16, 2019",Germany,de,[List]
Very Good,8,,,Ludmilas,Group,Deluxe King or Twin Room,1,"16, 2019",Russia,ru,[List]
Excellent,8.8,,,Tommy2l8,Couple,Special - Deluxe Balcony,3,"9, 2019",Germany,de,[List]
Wonderful,9,,,Wayne,Couple,Panoramic King or Twin Room,1,"8, 2019",Singapore,sg,[List]
Exceptional,10,,,Сергей,Group,Deluxe King or Twin Room,2,"8, 2019",Vietnam,vn,[List]
Exceptional,10,,,Iuliia,Family,Special - Deluxe,2,"10, 2020",Ukraine,ua,[List]
Wonderful,9,,,Mabruk,Solo traveler,Panoramic King or Twin Room,2,"10, 2020",Indonesia,id,[List]
Exceptional,10,,,Isabelle,Couple,Panoramic King or Twin Room,2,"10, 2020",French Polynesia,pf,[List]
Wonderful,9.2,,,Juling,Group,Special Offer - Pacific Club Harbor Studio with Fireworks View,4,"10, 2020",Taiwan,tw,[List]
Wonderful,9,,,Roberto,Family,Deluxe Double or Twin Room with Balcony,3,"10, 2020",Mexico,mx,[List]
Exceptional,9.6,,,Gunilla,Couple,Pacific Club Room,6,"9, 2020",Sweden,se,[List]
Wonderful,9.2,,,Akitoshi,Solo traveler,Panoramic King or Twin Room,1,"9, 2020",Japan,jp,[List]
Exceptional,10,,,Maria,Couple,Deluxe King or Twin Room,1,"9, 2020",Germany,de,[List]
Exceptional,10,,,Алексей,Family,Deluxe Double or Twin Room with Balcony,6,"8, 2020",Russia,ru,[List]
Exceptional,9.6,,,Lamzar,Family,Deluxe King or Twin Room,4,"7, 2020",Kazakhstan,kz,[List]
Exceptional,9.6,,,Jiří,Family,Harbor Studio,4,"7, 2020",Czech Republic,cz,[List]
Exceptional,10,,,Tatiana,Family,Connecting Deluxe Balcony,3,"7, 2020",Russia,ru,[List]
Wonderful,9.2,,,Sinobu,Group,Pacific Club Harbor Room,1,"6, 2020",Japan,jp,[List]
Exceptional,9.6,,,Pawel,Family,Deluxe Double or Twin Room with Balcony,2,"6, 2020",Poland,pl,[List]
Exceptional,10,,,Alexey,Family,Deluxe Double or Twin Room with Balcony,4,"6, 2020",Russia,ru,[List]
Exceptional,10,,,Elena,Couple,Deluxe Double or Twin Room with Balcony,4,"6, 2020",Russia,ru,[List]
Exceptional,9.6,,,Akiko,Family,Deluxe Double or Twin Room with Balcony,4,"5, 2020",Japan,jp,[List]
Exceptional,10,,,Xintong,Family,Deluxe King or Twin Room,3,"5, 2020",Australia,au,[List]
Wonderful,9,,,Franz,Family,Connecting Panoramic Room,5,"5, 2020",Austria,at,[List]
Wonderful,9.2,,,Massimiliano,Couple,Deluxe King or Twin Room,2,"4, 2020",Malta,mt,[List]
Exceptional,10,,,Inessa,Family,Special Offer - Pacific Club Harbor Studio with Fireworks View,3,"4, 2020",Russia,ru,[List]
Wonderful,9.2,,,Irina,Family,Deluxe Double or Twin Room with Balcony,4,"4, 2020",Russia,ru,[List]
Exceptional,10,,,Masaki,Couple,Deluxe King or Twin Room,3,"3, 2020",Japan,jp,[List]
Good,7.5,,,Rie,Family,Festive Promo - Deluxe Room with Fireworks Viewing Access at Level 22,4,"3, 2020",Japan,jp,[List]
Exceptional,10,,,Alain,Family,Panoramic King or Twin Room,6,"2, 2020",France,fr,[List]
Very Good,8,,,Teng,Family,Pacific Club Room,2,"23, 2020",Taiwan,tw,[List]
Wonderful,9,,,風海,Family,Panoramic King or Twin Room,3,"23, 2020",Japan,jp,[List]
Exceptional,10,,,Jean,Couple,Deluxe King or Twin Room,3,"22, 2020",France,fr,[List]
Wonderful,9,,,Bernd,Couple,Deluxe King or Twin Room,2,"22, 2020",Germany,de,[List]
Exceptional,10,,,Michal,Family,Deluxe Double or Twin Room with Balcony,2,"20, 2020",Poland,pl,[List]
Wonderful,9,,,Claudio,Family,Pacific Club Room,1,"19, 2020",Italy,it,[List]
Exceptional,10,,,Николай,Couple,Deluxe King or Twin Room,1,"19, 2020",Russia,ru,[List]
Exceptional,9.6,,,Uwe,Couple,Special - Pacific Club,2,"19, 2020",Germany,de,[List]
