title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Pleasant,6,Good location in the green of Fort Canning. About a ten minute walk to the MRT and near the Museum and SMU colleges,Was disappointing compared to its pictures on the site. It felt like a 3 to 4 star hotel in a 5 stay building. For this reason it was expensive given the other options available when I booked,Mark,Family,Deluxe Double or Twin Room,2,"1, 2022",Germany,de,[List]
couldn’t wait to leave,1,the bed was comfortable,everything else. this hotel is self rated and certainly not worth the money. we are sure this is a training hotel. service was very poor. our original room was abysmal. do not stay here  the bathroom concept is terrible. if you are a biggish person you will knock yourself out in the toilets. in the garden rooms if someone is in the shower there is no door for the toilet. whoever designed these rooms should not have been paid.,Myers,Couple,Deluxe Double Garden Room,4,"31, 2022",New Zealand,nz,[List]
"Great expectations, under delivered.",4,"Some of the staff (can count on the fingers of a hand) were sweet.
The bed was cosy and comfortable. The rooms were clean.","Check-in - 
A request for an early check in(since there is a senior citizen travelling) was met with a curt take a suite for an additional SGD 600, by a front office manager who was not even attending to our issue.
We were given some unwanted information, by the said person, about add on breakfast packages. The way it was put forward was belittling. As if we did not understand the significance of signing off on documents.
No one even bothered to show us to our rooms. We were shown the way to an elevator on request. We had to ask how to work around it, since there was a keycard entry. And exactly 5 minutes later the same gentleman walked another guest to a room right across ours. The only difference this time around, the guest was from a western country. 
It's sad that a property doesn't think a family that is travelling together should be given rooms that are close to each other.
Food - 
Of the 4 days we had breakfast, the spread was exactly the same for 3 days. At SGD 25++ one would expect a little more. The staff at the breakfast was cheerful and on point. 
Location -
Through the location is walkable to MTR's, there is a fair bit of waking up and down a small hillock.
Check-out - 
No bell boy services. No help in getting the luggage out of the lift either. The lift most accessible to the lobby was under maintenance exactly around the check out time. Talk about convenience for the guest.",Suyash,Family,Deluxe Double or Twin Room,4,"25, 2022",India,in,[List]
"overall, was a great staycation with my friends but not easy to access to the hotel location",6,amenities,"location, (too many glass panels) see through toilet",Kai,Group,Deluxe Double or Twin Room,1,"24, 2022",Singapore,sg,[List]
Hotel has a lot of potential but needs to spruce some things up.,5,hotel lobby was nice,Room had a strong smell of damp and in general the exterior area needs refurbished.,Connor,Couple,Deluxe Double Garden Room,3,"8, 2022",United Kingdom,gb,[List]
A marvellous couple of nights in Singapore staying at Fort Canning,10,"The hotel was marvellous;  the location, building and grounds.  However, it is the staff who make the Canning the wonderful hotel that I was recommended.  The are courteous, professional but with a sense of pride and humour.  Nothing was too much trouble and I can recommend this hotel to anyone visiting Singapore.",Nothing.,Clare,Solo traveler,Deluxe Double or Twin Room,2,"31, 2022",New Zealand,nz,[List]
Not worth the money,1,Spacious room,"Not worth the price paying for the room that tv spoiled, no robe, had to ask for shampoo and shower gel that wasn’t provided",Aidil,Couple,Studio Suite,1,"26, 2022",Singapore,sg,[List]
Disappointing,4,"Location is good, near the subway and fort canning park is very beautiful.",The hotel was not very clean and people would leave plates and food from room service in the corridors and it would stay there for more than one day.,Manso,Couple,Deluxe Double or Twin Room,3,"25, 2022",Portugal,pt,[List]
could have been better,5,"the toilet was pretty, service was good","the room layout was weird, walls were super thin and i could hear people from their rooms",Roshaquell,Group,Deluxe Double or Twin Room,2,"24, 2022",Singapore,sg,[List]
Exceptional,9.6,The hotel staff were just amazing in particular Julian. Nothing was a bother. The location of the hotel was excellent. Will be back.,,Peter,Family,Deluxe Double or Twin Room,2,"3, 2020",United Kingdom,gb,[List]
Wonderful,9,The tranquil atmosphere,Choices for  Television channels,Gn,Solo traveler,Deluxe Double or Twin Room,1,"2, 2020",Singapore,sg,[List]
Good,7,Colonial beauty but a little tired and the photos make it look way better than it is. Well situated in town though.,Colonial beauty but a little tired and not as nice as photos look. Amenities are average.,Brian,Couple,Deluxe Double or Twin Room,2,"20, 2019",South Africa,za,[List]
Wonderful,9,,Breakfast could have been better.,Daniel,Couple,Deluxe Double or Twin Room,1,"9, 2019",Singapore,sg,[List]
Good,7.9,Enjoyed the situation of the park and the lovely walk to Clarke Quay. The hotel ambience was also great.,Hotel functions held immediately outside the deluxe bedroom windows was intrusive. The en-suite bathroom on the balcony lacks privacy. One as to close both the balcony blinds and the room blinds every time you require the bathroom. Sound insulation between the rooms and also the passageways is poor.,Flick,Couple,Deluxe Double or Twin Room,3,"9, 2019",South Africa,za,[List]
Very Good,8.3,Beautiful room with big bathroom (shower and bathtub).,"Breakfast good but not excellent, very few sweets and fruits , no fresh orange juice.",Federico,Couple,Deluxe Double or Twin Room,2,"8, 2019",Italy,it,[List]
Wonderful,9.2,"Location, Personal Service and quiet rooms.",Our room was unfortunately equipped with fault AC and was humid with a stale smell.,Daniel,Family,Deluxe Double or Twin Room,2,"8, 2019",Malaysia,my,[List]
Very enjoyable in a really nice and unique setting.,9,"Small hotel, but very nice with a great breakfast, and a very nice pool area.","Because it is in a park, if you are walking it takes a little time to get out of the park.",Harold,Couple,Deluxe Double or Twin Room,5,"5, 2019",Canada,ca,[List]
Wonderful,9.2,"Fantastic bed, and check out until 12 noon. We were also able to leave our luggage, use the pool and have a shower several hours after checking out. Lovely location in Canning Park.","The late evening staff were wonderful at our late check-in. In the daytime, however, there was a lot of maintenance going on, often quite noisily. And I certainly didn't appreciate being told at the bar that fresh fruit smoothies were off, only for the young woman to proceed making large batches of some kind of smoothie right there, with a lot of noise.",Gaby,Couple,Deluxe Double or Twin Room,1,"4, 2019",United Kingdom,gb,[List]
Wonderful,9,The swimming pool,,Amanda,Couple,Deluxe Double or Twin Room,2,"28, 2019",United Kingdom,gb,[List]
Exceptional,9.6,The staff were professional and polite. I love the spacious toilet and the bathtub. I made a few requests and they were so prompt in delivering the things I want to my room. Well Done!,,Ms,Family,Deluxe Double or Twin Room,1,"27, 2019",Singapore,sg,[List]
A very enjoyable stay.,9,I like the small boutique feel of the hotel. It’s colonial heritage of the building but with all the modern amenities. Quite location and easy walking distance to most attractions.,The bathroom vanities.,Caterina,Couple,Deluxe Double or Twin Room,3,"25, 2019",Australia,au,[List]
It made our stay in Singapore a memorable one!,9,The location was lovely! The pools where nice and relaxing! The service was good and the staff where friendly and polite!,"The open plan in the bedroom seems unusual and takes getting used to! Having no division between bathroom and bedroom isn’t very private! 
We also felt that the cleaning could be better!",Hilde,Couple,Deluxe Double Garden Room,4,"24, 2019",United Kingdom,gb,[List]
Enjoyable with easy going staff,9,The staff at reception where extremely polite and very helpful,More towels at the pool,Stuart,Couple,Deluxe Double or Twin Room,1,"18, 2019",Australia,au,[List]
Very nice and quit hotel in the middle of the big city,8.8,Location. Swimming pool.,A bit pricy.,Arjan,Couple,Deluxe Double or Twin Room,4,"17, 2019",Netherlands,nl,[List]
"Historic location, not too convenient",8,The hotel is of high standard and run accordingly.,Service in breakfast room was not good. Waitress seemed annoyed by our requests.,Ian,Couple,Deluxe Double or Twin Room,3,"16, 2019",Canada,ca,[List]
Pleasant,8,Very Helpful staff,Room too small,Alexander,Solo traveler,Deluxe Double or Twin Room,4,"15, 2019",Papua New Guinea,pg,[List]
"Nice oasis in Singapore.  Comfortable clean room, nice pool and gym facilities.  Happy hour drinks.",8,All you need. I would give it 7 out of 10.,,David,Couple,Deluxe Double or Twin Room,2,"15, 2019",Australia,au,[List]
"Lovely stay, would definitely recommend",8,Lovely place to stay - staff were super nice and helpful :),Location could have been better,Shami,Solo traveler,Deluxe Double or Twin Room,3,"12, 2019",United Kingdom,gb,[List]
Wonderful,9.2,"The decor of the whole hotel is very sophisticated.
The room ambience can be quite romantic for couple.
The patio is great as we can get fresh air without much walking distance as it is located inside our room.","The bidet spray in the room is not really accessible as it is not long enough.
The buffet breakfast has limited varieties.",Nazurah,Couple,Deluxe Double Garden Room,2,"10, 2019",Singapore,sg,[List]
Perfect quiet location for holiday couplea,9.6,"Lovely quiet hotel, didn’t feel too business centric. Ideal for us as a couple.",A little tricky getting cabs (grabs) not massively but just compared to elsewhere,Stephen,Couple,Deluxe Double or Twin Room,2,"7, 2019",United Kingdom,gb,[List]
A great choice amongst so much choice,9.6,Handy location for walking and close to the station,"The hotel was excellent however felt the dinner menu was limited and well priced. Breakfast was good, dinner disappointing",Christopher,Couple,Deluxe Double or Twin Room,2,"5, 2019",New Zealand,nz,[List]
Good,7,Didnt have breakfast.  Did not like the food from the cafe.,The Cafe's food was bad. Should improve.,Adelin,Family,Deluxe Double or Twin Room,2,"5, 2019",Singapore,sg,[List]
Exceptional,9.6,Great hotel.,,Jacek,Group,Deluxe Double or Twin Room,2,"28, 2019",Poland,pl,[List]
Great.,9.6,Great room. Nice surroundings.,"For whatever reason, most taxis could not figure out how to get to the lobby area of the hotel.  Ultimately, they figured it out, and it was not a huge problem.",Steven,Couple,Premium King Room,4,"26, 2019",United States of America,us,[List]
Perfect location for a Singapore stay,9,"The location suited us really well, Fort Canning Park is beautiful and it's a short walk to the museum or city sightseeing bus stop.
The staff were very helpful and approachable. We had noisy neighbours on our second night but the hotel dealt with this quickly and appropriately - we appreciated the professional way in which they handled the situation and also that the duty staff took the time to mention it to the Hotel Manager. When we checked out, this was raised with us again to ensure that we had no further problems afterwards and that it had been resolved to our satisfaction. We felt this was good service. 
Being able to use the Country Club to freshen up ahead of our night flight home was much appreciated. 
The room exceeded our expectations and was well appointed. The comfort packs were a nice touch.","No major problems for us but a minor niggle that was a bit annoying was that there is no milk or soya milk in the room and so you either have to wait for room service or go down to breakfast for a white tea. It's not the end of the world, but if you were in a hurry that could be frustrating. 
Otherwise, no real concerns and we would return.",Kate,Couple,Premium King Room,2,"13, 2020",United Kingdom,gb,[List]
Good,7,"Pool was very nice
Location is cool","Toilet is too small
Shower water is easily leak outside of shower space",Tomomi,Couple,Deluxe Double Garden Room,1,"8, 2020",Singapore,sg,[List]
Great as usual,9.6,"Location in the park,great rooms and lovely staff",Would be much more comfortable if they had cushions on the rattan outdoor furniture,Christina,Couple,Deluxe Double or Twin Room,2,"8, 2020",United Kingdom,gb,[List]
Great location which makes an early morning walk easy and a pleasure,8,"Fantastic location in the Fort Canning apparel but still very close to the centre of town
Great swimming pools",Bedroom air conditioning noisy the first night but they did move us,Lynne,Couple,Premium King Room,3,"7, 2020",Australia,au,[List]
very enjoyable  great staff very helpful.,8,"This hotel is comfortable and set in a lovely park, with in the city.","The Resturant is good, great breakfast, Dinner  could be better,",Margaret,Group,Premium King Room,3,"4, 2020",United Kingdom,gb,[List]
Exceptional,9.6,Clean.  The grounds are beautiful with many walking paths.  The pool area was inviting and restful,,Kathy,Group,Deluxe Double or Twin Room,3,"4, 2020",United States of America,us,[List]
Exceptional,9.6,Opens up to the washroom with lovely views.,,Jiayi,Group,Deluxe Double or Twin Room,1,"2, 2020",Singapore,sg,[List]
Really enjoyed,9,"wonderful staff and historic location, good access to MRT",NA,Laurel,Couple,Studio Suite,8,"24, 2020",United States of America,us,[List]
Lovely stay in a historic building,9.2,"- Generously sized room
- Comfortable bed with additional pillow choices
- Gorgeous bathroom with big bathtub and separate shower
- Nice swimming pools
- Located centrally but still feels like a private and serene getaway
- Breakfast selection was alright, but taste was good.
- Staff were polite, friendly and helpful.
- Beautiful architecture and grounds","- Because the ensuite toilet is located right beside the windows, we have to keep lowering/raising the blinds in the daytime if we need to use the toilet and if we want to enjoy the sunlight in our room at the same time. Perhaps this layout is more suitable for guests who have less concerns about privacy.
- Our room faced the city with the hotel lawn and grand marquis ballroom below our window. We could hear the wedding ceremonies going on during our stay. Not a big issue for us, but you might want to request for a different view if you prefer not to deal with noise.",Elena,Group,Deluxe Double or Twin Room,1,"23, 2020",Singapore,sg,[List]
Would love to come back again,8.8,"Love the services rendered by the staff. Vinesh from the front office took time to bring me to the room and explained the control panels to me. Also, thanks for the slice of cake for my birthday! Love how the staff would be greeting the guests with bright smiles.",,Catherine,Couple,Deluxe Double Garden Room,1,"23, 2020",Singapore,sg,[List]
Pleasant stay in Hotel Fort Canning,8.8,Upon arrival the receptionist offered us a Prosecco although the bar was closed. The location of the hotel is very good. The hotel has 2 very nice swimming pools.,,Johan,Couple,Deluxe Double or Twin Room,2,"21, 2020",Finland,fi,[List]
Pleasant stay away from crowd,9,Friendly staff,,Donong777,Couple,Deluxe Double or Twin Room,1,"17, 2020",Singapore,sg,[List]
Good,7,Room space and layout. Landscape and location. Great Housekeeping.,Waiting 20 minutes for bar drinks watching staff moan about customers was not the best view on valentines. Staff smoking on steps to rear entrance. No clean tables at bar on Friday night. Room a bit tatty in some areas and noisy aircon. No welcome back at night or turn down. Staff on phones a lot so not paying attention. Small matters that can be resolved.,Daniel,Couple,Premium King Room,2,"16, 2020",Singapore,sg,[List]
Luxury Staycation,9.2,I loved the all white marble bathroom! Very classy hotel and staff was helpful too :),The walk to the nearest mall,Ariana,Couple,Deluxe Double or Twin Room,1,"15, 2020",Singapore,sg,[List]
Exceptional,9.6,"Absolutely fabulous location, pool and the hotel. Takes you back to the 19th century.",A few times the front desk wasn’t that helpful as one would expect,Maxim,Couple,Premium King Room,9,"7, 2020",Russia,ru,[List]
Exceptional,9.6,Pricey but lovely in every way.,No complaints.,John,Couple,Deluxe Double or Twin Room,2,"7, 2020",United States of America,us,[List]
Wonderful,9,Great service by hotel staff at all times. The complimentary glass of wine at 6pm for guests is very generous and a great success.,,Robert,Couple,Deluxe Double or Twin Room,3,"1, 2020",South Africa,za,[List]
Great stay,9.6,"Old world hotel, very friendly and attentive staff.  Loved the pool. Lovely setting in the park, and there are some escalators running up until 9pm to help with the climb up to the top after visiting the city. Breakfast was excellent, lots of choice.",,Georgina,Couple,Deluxe Double or Twin Room,2,"1, 2020",United Kingdom,gb,[List]
Exceptional,9.6,"Nice hotel, good buffet breakfast, nice gym, in a nice location",,Francesco,Couple,Premium King Room,6,"27, 2020",United Kingdom,gb,[List]
Very Good,8,"Quiet, lovely location, great bathtub ! Very relaxing for our staycation.",TV channels were few & several that they did have didn't broadcast. .,Joyful,Couple,Deluxe Double or Twin Room,1,"26, 2020",Singapore,sg,[List]
Wonderful,9,"Good food, service and accommodation in a park in the centre of the city.
Complimentary Happy Hour with nibbles from 6 to 7. Then 1 for 1 from 3 to 8 in th restaurant and bar.",,Nick,Couple,Deluxe Double or Twin Room,3,"25, 2020",United Kingdom,gb,[List]
Enjoyable 3 night stay in an intimate hotel.,8,"Good overall facilities in room, including kettle and tea making facilities, which is always a plus. There are two pools and it is not a large hotel so you don't feel anonymous. Didn't use the restaurant in the evening, but the breakfasts were good with plenty of choice.  Another plus is free drinks for guests between 6.00-7.00pm, which is a nice gesture.","Bathroom layout in our room was a bit quirky, being completely glassed at the back of the room, i.e. overlooking the outside so every time we used it we had to use the blinds, but at least they were electrically operated. The location is lovely and quiet, being situated in the park, but on the downside it is quite a trek to the nearest underground station, and its uphill on the way back, because the hotel is set at a relatively high level. Bar prices are high, but I think that is probably common in Singapore.",Alan,Couple,Deluxe Double or Twin Room,3,"24, 2020",United Kingdom,gb,[List]
Wonderful,9,Excellent hospitality by staff. Very comfortable room and location.,,Suranga,Solo traveler,Deluxe Double or Twin Room,1,"20, 2020",Sri Lanka,lk,[List]
"Great location, close to everything, yet quiet and secluded",8,We only used the restaurant once. Coffee service not good and don't think the restaurant is the best part of their offering,Difficult to get service in the lounge. Buffet style breakfast and not very interactive,Paul,Couple,Deluxe Double or Twin Room,3,"16, 2020",South Africa,za,[List]
Perfect 4 day stay with the family to visit Singapore and stay in a fantastic hotel.,9,Great location for accessing all the major sites set within a peaceful park.  Hotel rooms were excellent with lots of space and great bathrooms.  Hotel staff were all superb and very helpful throughout.  Pool are was great.,Nothing.,Jonathan,Family,Deluxe Double or Twin Room,4,"15, 2020",Australia,au,[List]
Our stay was good though some improvements can be done. Disappointed with the swimming pool.,7,"Room - It was good and lovely, good view. More for couples.
Location - Very good. Love the park.
Breakfast - Did not have as we were out most of the time.","Room - The beds could be better. The bathroom facilities was rather odd since my kids were sharing a room but overall, it was ok.
Location - The pick up/drop off space should be bigger as it is rather narrow. Should have a shuttle bus as an added service, especially for the seniors or at least, those who need assistance.
Breakfast - Did not have.",Jrmlar,Family,Deluxe Double or Twin Room,4,"14, 2022",Malaysia,my,[List]
pleasant,8,nice and clean room. amazing bath area facing the greenery.,exterior green need to do some up keeping and a few messy corners at the exterior of level 1.  Front desk is not very friendly and professional. Only one Indian front desk(can’t remember his name) I will give him 10/10. without him I will rate here 1/10.,Glenda,Family,Deluxe Double or Twin Room,1,"14, 2022",Singapore,sg,[List]
A Nice Staycation Experience!,9,I like the colonial style room. The toilet with the bathtub was spacious. The armchair was big and comfortable. The location is ideal as major stores like Plaza Singapura was just a 5 to 10 mins walk away. Enjoy the nice greenery and tranqulity.,The breakfast could have more variety.,Yong,Couple,Premium King Room,2,"10, 2022",Singapore,sg,[List]
"Alright, but not as grand as expected",7,"staff were courteous and prepared a birthday cake for my mum, which was a pleasant surprise for her. They were able to check us in early.","encountered a cockroach in the bathroom, which made the whole stay a bit jittery as we were afraid we would encounter more. due to its facing (end of the corridor), the room got heated up by the afternoon sun quite a bit - it was acceptable by us but some may mind the heat.",Yuheng,Family,Deluxe Double or Twin Room,1,"26, 2022",Singapore,sg,[List]
Very Good,8,"Rooms, location of hotel, flair are very good. Enjoyed our stay.",-,Philipp,Group,Premium King Room,3,"20, 2022",Belgium,be,[List]
"Overall the experience was great, but the staff, service and system can be improved. The in-room dining last order is at",7,"The room was nice, the in-room dining food was great.","The property messed up the payment multiple times. It seems they don’t have a proper payment tracking system, the staffs were lost on what were paid what were not paid, which is a scary thing, because they have my credit card information.",Maxine,Couple,Deluxe Double or Twin Room,2,"12, 2022",Singapore,sg,[List]
Good,7,"During check in, there was a hiccup as they claimed I cant have the room i wanted. N alot of negotiation was done and even then we were told to wait for an hour at least. But somehow after ten minute she claimed she can upgrade me to another room  but damage already done.",,Umah,Couple,Deluxe Double or Twin Room,1,"7, 2022",Singapore,sg,[List]
Good,7,"Room service is amazing, staff is helpful and friendly. Food is tasty",Hotel exterior needs freshen up.,Romeo,Couple,Deluxe Double or Twin Room,1,"26, 2022",Singapore,sg,[List]
I love it and will come back again!,9,"I like the layout of the hotel room, love the old building structure and peaceful environment with birds, lots of plants and flowers. Breakfast is awesome, the serving staff are all so well trained and sincere..",ntg,Linda,Couple,Deluxe Double or Twin Room,1,"24, 2022",Singapore,sg,[List]
Very Good,8,Like the place- well maintained and staff are friendly. There are nearby train lines and fort Canning park. peaceful and calming atmosphere. Rooms are spacious and facilities are good. Breakfast is also good.,"water pressure is a bit random. we sometimes can’t use the shower because no water is coming out specially in the morning after breakfast.
There’s also a lot of noise in the middle of the night sometimes after a wedding or event since other guests keep on coming in and out of their rooms.",Joan,Couple,Deluxe Double or Twin Room,8,"21, 2022",Australia,au,[List]
Very Good,8,"The friendly staff at the coffee shop , esp the elderly waiter who was so fatherly and accomodating. Also the housekeeping staff. Very kind.
We specially appreciate the Bibles that were in each room, we used them nightly.","The aircon that had issues, but got fixed the following day",Coyuco,Family,Premium King Room,2,"17, 2022",Singapore,sg,[List]
was a cozy and comfortable place definitely worth a getaway to take your mind away.,8,was cozy and spacious. staff were very friendly.,the wifi.,Lokaesh,Couple,Deluxe Double or Twin Room,1,"13, 2022",Singapore,sg,[List]
"Quiet retreat, good rooms, overall hotel not latest SIN standard --> makes it sort of a bargain (?)",8,"Nice, spacious, clean, modern room with balcony. Quiet retreat in the middle of SIN. Cost-efficient alternative to Sentosa (in a way). 2 spacious pools!","Thin walls. Carpet in the floor not cleaned well enough. All in all a bit old (but that drives down the price, I presume).",Rolf,Solo traveler,Deluxe Double or Twin Room,3,"9, 2022",Germany,de,[List]
overall its was great! the front desk staff very nice & the housekeeping very hard working too!,9,the room & the toilet its spacious and clean ❤️,"the locations & the tv cant connect to youtube, netflix & internet.",𝑠𝑎𝑟𝑎ℎ,Couple,Premium King Room,3,"8, 2022",Singapore,sg,[List]
Good,7.9,"Friendly staff, nice location",,Xian,Couple,Deluxe Double Garden Room,1,"28, 2022",Singapore,sg,[List]
Nice walk at Fort Canning Park. Love the bathroom and the study room.,9,The room was large and I love the study area. Its bright and conducive when I need to finish up my work.,It would be great if they serve halal food.,Salenah,Family,Deluxe Double or Twin Room,1,"20, 2022",Singapore,sg,[List]
Good,8,Room facilities good,2 times on hold payment from my cards. Deduction fast. Releasing balance payment slow.,Mangaleshwari,Couple,Premium King Room,1,"18, 2022",Singapore,sg,[List]
Definitely come back,9,"restaurant is reasonable and useful for many purposes. 
restaurant staffs, floor staffs are very kind. 
only reception staffs, some of them are little less hospitality.
Enjoy Fort Canning Park itself too.",Elevator is outside.,Hirofumi,Couple,Deluxe Double or Twin Room,1,"18, 2022",Singapore,sg,[List]
Great stay on the whole..nice escape from the city!,8,"The serenity of the environment and how peaceful it was..Room was fairly spacious but sadly, it was not kid friendly at all.","The bathroom floors. Why did they have to be in marble and accompanied by a ""marble floor got slippery when wet"" sign?",Philip,Family,Premium King Room,2,"16, 2022",Singapore,sg,[List]
Wonderful,9,"Beautiful location surrounded by the gardens and park, so much to explore",,Denise,Family,Deluxe Double or Twin Room,3,"9, 2022",Australia,au,[List]
Very Good,8,Bathroom was superb!,Unable to connect phone to tv.,Muhammad,Couple,Deluxe Double or Twin Room,1,"3, 2022",Singapore,sg,[List]
Good,7,"Good for privacy, close to natural","Room’s toilet lack of maintenance, that was a water licking.",Soon,Couple,Deluxe Double Garden Room,2,"20, 2022",Singapore,sg,[List]
10 years ago a superb hotel. probably.,7,location,it was not super clean. some staff quite indifferent. pool not at all as advertised,Mrnx,Solo traveler,Deluxe Double or Twin Room,3,"18, 2022",United States of America,us,[List]
Room is comfy and comfortable.,8,Room was comfy and the staffs are friendly,"For the price if breakfast was included,  it would have been much better.",John,Couple,Deluxe Double or Twin Room,2,"14, 2022",Singapore,sg,[List]
Gorgeous but in need of improvement,7,"Very beautiful interiors and we loved the room, bathroom as it was spacious. the pool was big and peaceful to lounge in. location is very central. check in reception was polite though not the most friendly. 
breakfast menu is quite a good selection, it’s ala carte main with a continental buffet which waiters are prompt in serving to your table.","Staff were not very welcoming. At breakfast we asked for a tissue to wrap up our 2 remaining muffins to avoid food wastage. Instead the waiter confiscated our muffins and brought them back to the kitchen without throwing them away.  We wonder whether the hotel would actually reuse these muffins for the next guests!
Also the facilities are gorgeous but need maintenance; towels at the pool were left there overnight and no one bothers to clean them. 
To get to the pool you have to walk thru the basement carpark which is quite uncomfortable if you are in wet swimwear.",Fong,Couple,Deluxe Double or Twin Room,1,"30, 2022",Singapore,sg,[List]
Exceptional,10,"It's the best part of the travelling haha.
The room is very nice!!!beyonds my expectations!
the view from the room, the beautiful shower area, and the room is quite big!
wish I could stay one more night to enjoy some more! :)","It's a long way from the downtown line to the hotel. 
You need to cross the half fort canning park to get there. (some part of the park is under construction, so cant go through it)",Pei-shan,Couple,Deluxe Double or Twin Room,1,"31, 2022",Taiwan,tw,[List]
comfortable and close to nature.,8,"close to nature, clean room.",i had to call many times everytime I want to order in room dining. they have smart tv for their rooms but no Netflix/disney+ and I can’t link my iPad to the tv either. although they do provide hdmi cable.,Tan,Solo traveler,Deluxe Double or Twin Room,2,"17, 2022",Singapore,sg,[List]
Good,7,Great location,Bath in room,John,Couple,Studio Suite,1,"10, 2022",Australia,au,[List]
Enjoyed,8,"bathtub, swimming pool",the wardrobe mirror,Christy,Couple,Deluxe Double or Twin Room,1,"31, 2022",Singapore,sg,[List]
Very Good,8,the room was spacious,"the room was too dark because the source of light / window was beyond the bathroom. if the bathroom door is closed, the room is dark",Sukriti,Group,Deluxe Double or Twin Room,1,"28, 2022",Singapore,sg,[List]
Fantastic location and beautiful hotel with immaculate gardens and surrounds.,7,We liked the location and the hotel itself and the amenities. Pillows were great. Outlook from the room / bathroom is really lovely.,Staff didn't seem very experienced e.g. weren't overly helpful in providing information on how to navigate around the city and directions. I tried ringing room service at 7am (opening time) for 15 minutes without success (just went to answering service) so I called reception. Room service returned my call 5 minutes after that only to be told there would be a 45 minute wait.  Buffet Breakfast was expensive and ordinary. No ice or wine glasses in room. Room was small.,Walpole,Couple,Deluxe Double or Twin Room,4,"22, 2022",Australia,au,[List]
Nice location but not worth the price paid,7,"Location for Fort Canning park was excellent and good access to the metro system, concierge staff were excellent","We have stayed at 7 hotels in the last 17 days and his one was the only one where I didn’t feel staff were welcoming, apart from the concierge team. The pool was good but the surroundings were poor with limited beds and no cushions, also you had to go and find the pool towels in the gym which was not easy to find. Breakfast was fair. but again not as good as all the other hotels for choice. Poached eggs were awful as if they only cooked them in vinegar without water. The bar shut at 9pm. Value for money was poor",Felicia,Couple,Premium King Room,2,"10, 2022",United Kingdom,gb,[List]
Me and my family had a wonderful time. It made my birthday truly memorable.,9,We like the room and the people. The people are all very friendly and accommodating. The location is a bit far from where the action is but if you are looking for some quiet time to relax close to the beautiful park then this is the hotel for you.,Maybe for the breakfast we can still improve on the coffee and the food choices.,Helen,Family,Deluxe Double or Twin Room,4,"4, 2022",Singapore,sg,[List]
Great,9,The location was perfect. In the middle of the city yet it is tranquil and a nice escape from the noise. There is a nice park to jog in.,Nothing,Jasmin,Group,Deluxe Double or Twin Room,3,"2, 2022",Singapore,sg,[List]
Overall was good experience. Hope I could use the pool next time.,8,The easily accessible elevator to get to the main entrance and the firm beds.,The fridge wasn’t cold enough and the shower door didn’t close fully so water could easily escape,Linh,Couple,Deluxe Double or Twin Room,2,"1, 2022",Australia,au,[List]
Stopover in Singapore.,9,"Great pools!  Large comfortable beds.  Bathrooms with big bath and 9ft tall shower!  Lighting, curtains, air conditioning controls. Coffee machine. Freshly made Singapore Slings.","Noisy neighbours, banging doors at 4am.",Tim,Couple,Deluxe Double or Twin Room,2,"31, 2022",Australia,au,[List]
Good,7,"Great location, close to many lines of MRT.  Cosy room and bed.","Cleanliness of bathroom&towels can be improved a bit more, considering the price we paid.",Pratana,Family,Deluxe Double or Twin Room,2,"30, 2022",Thailand,th,[List]
We would have given it a 9 if not for the bathroom.  We might go back because of the garden though.,8,The private garden was perfect and totally exceeded our expectations.,"The bathroom waterproofing was bad, we had to lay our used bath towel outside the shower room to soak up the water.  Not exactly a great experience.",Joyce,Group,Deluxe Double Garden Room,2,"20, 2022",Singapore,sg,[List]
great relaxing place to unwind for staycation,8,unique toilet layout not usual hotel placement and the historical scenic,amount paid should include free breakfast,Aziz,Couple,Deluxe Double or Twin Room,2,"13, 2022",Singapore,sg,[List]
Room for improvement.,7,"Room was fantastic, the pool even better ! 
We have tried a lot of pools, but this one beats them all
The staff were very, very nice in all.
The surroundings are fantastic, piece full and quiet in a very busy city.","We stayed in a garden room, and had to go all the way through the hotel, one floor up, and all the way down the corridor to get to the pool area. Outside there was a locked gate, that would have done access to the pool area so much easier, especially as my wife was on crutches!! I contacted the staff, to try at get the gate unlocked and make it easier for my wife to get to the pool. For some reason it couldn't be done, without any excuse for it !! Not really very helpful. I found it very unusual, that no action was taken, as the front desk saw her several times each day passing through on her crutches! It would have been a relief for her.",Michael,Couple,Deluxe Double or Twin Room,7,"10, 2022",Denmark,dk,[List]
Wonderful,9,Excellent Breakfast,Pillows,Claudius,Couple,Deluxe Double or Twin Room,3,"7, 2022",South Africa,za,[List]
Deposit,8,Just love everything about the hotel.  Tq,"deposit per stay 50 sgd via cash.. 
As they did not refund back on the day its self upon check out need to wait whithin 2 to 3working days
And was not been informed upon check in..",Nur,Group,Deluxe Double or Twin Room,1,"4, 2022",Singapore,sg,[List]
Fine location. Tasteful conversion of old building. Understated place,9,"The bed, the balcony, BBC on the tv, the slippers, the electronic blind",Power sockets were most inconveniently placed. Would have appreciated bathrobes,Navzar,Family,Deluxe Double or Twin Room,3,"4, 2022",United Kingdom,gb,[List]
Great location and good facilities.,9,Rooms were clean and the property is just a stones throw away from city center,"Birthday cake was decent but could have been better. 
And professional training for staff",Niwas,Couple,Premium King Room,1,"3, 2022",Singapore,sg,[List]
