Review title,Username,Review,Rating,date,traveller_type
Wedding banquet,Alina Leslie,"We had our wedding dinner at MO Hotel on 19 Dec 2021; the food and services here are definitely top notch.   Special shout-out to our hotel coordinators, Ms  Katelyn and Mr Roger as well as the wedding butlers Mr Jobin and Ms Alice for their professionalism and  hospitable service. We really felt reassured every step of the way and could really trust the hotel staffs to ensure that our wedding goes smoothly.  Would like to express our gratitude to all staffs here!  Highly recommend MO Hotel:)",5,December 2021,
Wedding: Small Cozy Private ROM Dinner,Alex Lim,"Special thanks to Ms Juliana, no words can comprehend how thankful we are to have her assisting our event.   We had our small private ROM dinner at MO on 2 Dec 2021. During the early stage of the planning, it wasn't really smooth sailing as we were being assigned with different event coordinators from MO time to time. Each of the coordinators had rendered us with great assistance but was a hassle having to go through the details repeatedly each time. With the information differ from various coordinator, we slowly losses our faith and were even thinking of changing venue (1 month) prior to our dinner.   Thankfully, we were being assigned with Ms Juliana who had given us great assurance that the event will turn out well. She went beyond and above her duties in assisting us…",5,December 2021,
Wedding reception,Clement O,"Thanks YZ for a hospitable time in taking care of the bridal table which I was at, being attentive and quick to respond to the various requests. Overall, food was delicious and great! Thanks once again!",5,December 2021,
"Mandarin Oriental, Top choice for dinning and wedding venue",neishieuk o,"My friends (kokkeong,weijian) and I attended wedding lunch here. Service (from Rose & Jimail) was attentive, pleasing and I would say, one of the best that I had in Singapore.   They knew what we wanted(which was more drinks) and they knew to serve up the drinks intuitively. It was delightful and it certainly made our day. Thumbs up!    Food was, of course, one of the best in Singapore (MO)",4,December 2021,
Wedding Propose,Song Koon Law,"The night view of Ocean View is very very attractive and unforgettable. The staff were very helpful, friendly and prompt, as well as attending to my propose decoration requests. Fantastic and delicious breakfast buffet in the morning. Thank you so much!!",5,December 2021,
Thank you MO!,Regina,"We had our wedding at MO and would like to thank April, Wendy, Jegan and team for the wonderful help! They are experienced, accommodating and friendly. Especially to Jegan and team, many thanks for ensuring the banquet schedule flows well, taking care of every details of the event, and always looking out for us if we need help. THANK YOU!",5,December 2021,
Excellent service from pool staff,Shafiq,Pardeep and Mehlo at the pool were very helpful and attended to all our needs. They are friendly and approachable. Great guys to have around the pool area. Obviously passionate about their job! Keep up the good job 👍,5,December 2021,
Wedding dinner,Jone Chee,Great dinner service by the staffs especially Mr Hong Ye. They ensure social distancing and the safety of all guest. His service is impeccable. He has always ensure that there is enough food and beverage in front of us.,5,December 2021,
"Great hospitality, nice treat for
Kids!",Chandra M,"V good service. Stayed in the suite which is v spacious- plenty of room for the kids to run around! Great job with fun kids balloons arranged in the room with the kids names, and lovely cake and kueh treat. We were having a belated staycation treat for my daughters birthday and it was a great time for all of us. Thanks Beverly, Sari, and Katya. Awesome!",5,December 2021,
Seamless and fuss free wedding planning,Sher,"A special appreciation to Roger our wedding coordinator at MO and operation in charge, Jason and AV Manager Satia for making our wedding process and day such a fuss free one. Food was superb too. I knew we were in good hands from the very beginning.",5,December 2021,
wedding of nat and mingcong,nhsplmp,"attentive servers(rosemol and jimil). they were very on the ball. food served promptly, drinks topped up promptly. always asking us if we needed anything else. made us feel welcome even though we were probably being a nuisance HA HA HA",5,December 2021,
Wedding lunch with chun heng and mei yee,BH K,"Perfect wedding lunch. Organizers were thoughtful throughout. Fast service. Everything was a breeze. Was really impressed with ops manager G.Jegan for the wedding!. Well done. He knows everything and was very patient with all the enquiries. With him being in charge, you need not worry. Everything was smooth and perfect. Highly recommended",5,December 2021,
One of the best staycation ever!,sneakermummy,"MJ was very accomodating and made sure that our 20th anniversary was special. She took care of us and everyone is very pleasant. Breakfast was also awesome. It was also a good experience swimming with a great view. Will definitely recommend staying here with friends, family or even just like us, couples. ",5,December 2021,
"Excellent banquet crew (Hong Ye, Dayna and Rou Jie)",TLL17,"Attended wedding lunch on 11 Dec and was thoroughly impressed with 3 service staff (Hong Ye, Dayna and Rou Jie). From the get go, Hong Ye took the initiative to ask about my toddler niece's needs. He offered to serve dishes in a particular manner, provided appropriate utensils and constantly checked on us throughout the meal to ensure we had all that we need to feed a hungry toddler. He gave clear instructions to his peers Dayna and Rou Jie and they were extremely attentive to us as well. I have to say that I have never met better service crew and they deserve greater recognition and/or reward! This is the first time I am actually writing a review for service crew because the 3 of them, especially Hong Ye, have impressed us greatly. Keep it up guys! :)",5,December 2021,
