Review title,Username,Review,Rating,date,traveller_type
Fantastic Hotel on the Water in Singapore,bayrider,We checked in the hotel and was very happy to be assisted to our room by a personal butler.  The room had a fantastic view of the bay and especially from the bathroom.  The attendant recommend that the windows were transparent both ways so to avoid leakage to be clothed when in the bath!:-)   The lounge in the Ritz is very expensive.  It comes out to be around $160/day just for lounge privileges.  This Ritz albeit will honor some privileges of Platinum Ritz members they do not comp you for the lounge so you have to pay out of pocket to get lounge privileges.  I think it's worth it for 1 day just to experience the level of service at this Ritz since they have 5 meals a day served at the lounge! and all the champagne you could drink.    The restaurant buffet is also wonderful and…,5,April 2017,
Short stay in Singapore,Duncan W,My wife and I met up in Singapore for a few days when she had been with family in the U.K. Short taxi ride from Changi and the hotel is well situated on the Marina. Walking distance to Gardens by the bay and large shopping centres just at the back of the hotel. Nearby hawker centre also good for cheap al Fresno meals.. Rooms and service were excellent with a comprehensive buffet breakfast of extremely high standard. . We had a great few days here and really enjoyed coming back to the hotel after a day out for a swim in the pool before dinner.,5,June 2017,
Great room!,Goldie B,"Big room with nice view from all side,  the highway+river+mbs. Like their fruits complimentary in room. Would be better if they provide bubble bath so we could enjoy bathtub more. Also like their breakfast..many choices of food. Friendly staff too.",5,June 2017,
Hotel with the best view in Singapore,Ricky S,"What can I say? Well I found the perfect hotel for me and my little family. First, we don't really like crowded area such as Orchard , so we find that the location of the Ritz-Carlton Millenia Singapore is perfect. While it's not too crowded but we could enjoy lots of tourist attraction in walking distance such as the Merlion, Marina Square, Suntec City, Art and Science Museum, The Shoppe and Garden by The Bay.  Second, for me, this hotel offers rooms with the best view in town. Request for a room with Marina Bay view and voila, you'll be amazed . Third, this hotel is a very child friendly. From a baby car seat request during the Airport Pick Up, Baby Stroller, Humidifier, Sterilizer, you name it and they have it. Really helpful since we don't have to pack a lot of baby…",5,June 2017,
What a buffet!,EricFeddal,"I was been very impressed by the high culinary standards of the buffet and its variety  Notwithstanding found, meeting rooms, ballroom and facilities are of the required standards  Last but not least, service and associated attention to details for hosts is the focus  Great standing, great venue",4,June 2017,
Home away from home,johnaY6000HX,"Genuine home away from home experience. Outstanding hospitality & warmth of all staff from door man , limo driver to the Club Manager Great location & amenities available at hotel All our request were attended to in a timely manner",5,June 2017,
Excellent staff ( front desk),chu_erik,"I was very happy with my stay in the ritz. Apart from the excellent service the staff in front desk were very accommodating, I was just disappointed with the concierge. I had ordered food for delivery and instead of helping me by sending the food up they insisted I go down ",4,June 2017,
Great service and location!,momto2princesses,"We stayed here for two nights on our way to the Maldives.  We wanted to spend some time exploring the beautiful city of Singapore and the Ritz has a great location.  We stayed in a suite on the 8th floor and had a wonderful city view from all rooms.  The breakfast buffet is plentiful and can accommodate all palates.  We went on the double decker tour bus and enjoyed seeing all the part of the city.  The concierge manager, Adam, was very helpful to us and helped us to get the most out of our short stay in Singapore.",5,May 2017,
A very special stay,V4053RRanthonys,"From the moment we arrived the service, friendliness and personal attention from the staff was very evident.  We would rate this hotel to be the best experience we have ever had. The food was varied and delicious and of a very high quality. The staff went that that extra mile. This is definitely the hotel to stay at while visiting Singapore. Location fabulous. Loved the view. Spectacular marina vista at night. Thank you Ritz Carlton.   ",5,June 2017,
Our Dreaming Wedding @ Ritz-Carlton,TUSN1826,"Ritz Carlton Singapore gave us a wonderful wedding. The room was decorated for us specially. The room is awesome! During the 2 days stay, the room service staffs were all very kind and helpful. Ms Sharon and her team helped us with many of the details for our wedding. During the wedding dinner, the banquet managers Mr shaik and Mr Ken also helped us a lot to make sure whole event is smoothly. The ballroom and table setting are elegant. Food is not bad, the staffs are helpful.  Once again thank you for your hard work! Thank you for the dream wedding and beautiful memory for a lifetime.",5,April 2017,
