title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Disappointing,4,,,Guncharai,Couple,Deluxe Marina Room with Marina Bay view,1,"11, 2022",Thailand,th,[List]
Pleasant,6,,,Kiat,Family,Grand Marina Room with King Bed and Marina Bay view,2,"22, 2022",Malaysia,my,[List]
Good,7,,,Guo,Couple,Deluxe Marina Room with Marina Bay view,7,"25, 2022",Australia,au,[List]
Good,7,,,Linda,Couple,Deluxe Marina Room with Marina Bay view,2,"16, 2022",Singapore,sg,[List]
Exceptional,10,,,Anna,Group,Grand Marina Room with King Bed and Marina Bay view,2,"3, 2020",United Kingdom,gb,[List]
Exceptional,10,,,Jeaneth,Family,Grand Marina Room with King Bed and Marina Bay view,2,"26, 2020",South Africa,za,[List]
Wonderful,9,,,Abdulaziz,Couple,Grand Marina Room with King Bed and Marina Bay view,4,"25, 2020",Saudi Arabia,sa,[List]
Exceptional,10,,,Saif,Family,Club Premier Suite with a King Bed and Marina Bay view,5,"15, 2020",United Arab Emirates,ae,[List]
Wonderful,9,,,Pei,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"13, 2020",Malaysia,my,[List]
Exceptional,10,,,Max,Group,Premier Suite with King Bed and Marina Bay view,1,"11, 2020",New Zealand,nz,[List]
Exceptional,10,,,Gabriel,Couple,Deluxe Marina Room with Marina Bay view,2,"9, 2020",South Africa,za,[List]
Exceptional,10,,,Abdulaziz,Family,Club Deluxe Kallang Room with Kallang Precinct view,3,"6, 2020",Saudi Arabia,sa,[List]
Exceptional,10,,,Miki,Couple,Deluxe Kallang Guest room with 1 King Bed,6,"6, 2020",Japan,jp,[List]
Exceptional,10,,,Praphon,Family,Deluxe Marina Room with Marina Bay view,3,"1, 2020",Thailand,th,[List]
Exceptional,10,,,Amy,Family,Deluxe Kallang Guest room with 1 King Bed,1,"26, 2019",United Kingdom,gb,[List]
Exceptional,9.6,,,Hasan,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"22, 2019",Indonesia,id,[List]
Exceptional,10,,,Zaki,Couple,Club Deluxe Marina Room with Marina Bay view,1,"16, 2019",Singapore,sg,[List]
Excellent,8.8,,,Abubadran,Family,Grand Kallang Room with King Bed,5,"3, 2019",Saudi Arabia,sa,[List]
Wonderful,9,,,Neal,Couple,Deluxe Marina Room with Marina Bay view,4,"1, 2019",United States of America,us,[List]
Exceptional,10,,,Saifah,Family,Grand Marina Room with King Bed and Marina Bay view,2,"1, 2019",Singapore,sg,[List]
Exceptional,9.6,,,Mohammed,Family,Deluxe Kallang Guest room with 1 King Bed,2,"30, 2019",Qatar,qa,[List]
Very Good,8.3,,,Mohammed,Couple,Deluxe Kallang Guest room with 1 King Bed,5,"20, 2019",Bahrain,bh,[List]
Very Good,8,,,Khemara,Family,Deluxe Kallang Guest room with 1 King Bed,2,"12, 2019",Cambodia,kh,[List]
Exceptional,9.6,,,Ryminn,Group,Deluxe Marina Room with Marina Bay view,1,"11, 2019",Singapore,sg,[List]
Exceptional,10,,,Sher,Family,Grand Marina Room with King Bed and Marina Bay view,4,"10, 2019",Hong Kong,hk,[List]
Exceptional,10,,,Minh,Family,Deluxe Marina Room with Marina Bay view,1,"8, 2019",Vietnam,vn,[List]
Exceptional,10,,,Minh,Family,Deluxe Marina Room with Marina Bay view,1,"8, 2019",Vietnam,vn,[List]
Exceptional,10,,,Nasser,Group,Deluxe Kallang Guest room with 1 King Bed,8,"3, 2019",Qatar,qa,[List]
It exceeded my expectations,10,,,Hazyrah,Family,Club Deluxe Marina Room with Marina Bay view,1,"3, 2019",Singapore,sg,[List]
Very Good,8,,,Muhammad,Family,Premier Suite with King Bed and Marina Bay view,1,"3, 2020",Singapore,sg,[List]
Exceptional,10,,,Shariffa,Family,Grand Marina Room with King Bed and Marina Bay view,2,"3, 2020",Singapore,sg,[List]
Exceptional,10,,,Daniel,Solo traveler,Club Deluxe Suite with a King Bed and Marina Bay view,1,"2, 2020",United Kingdom,gb,[List]
Wonderful,9,,,Deborah,Couple,Elevated Kallang Room with Kallang Precinct view,1,"1, 2020",Singapore,sg,[List]
Exceptional,10,,,Nina,Group,Deluxe Kallang Guest room with 1 King Bed,1,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Hemma,Family,Deluxe Marina Room with Marina Bay view,1,"25, 2020",Singapore,sg,[List]
Exceptional,10,,,Sheris,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"23, 2020",Singapore,sg,[List]
Exceptional,10,,,Navil,Family,Grand Kallang Room with King Bed,1,"18, 2020",Singapore,sg,[List]
Exceptional,10,,,Nigel,Couple,Elevated Kallang Room with Kallang Precinct view,1,"5, 2020",Singapore,sg,[List]
Exceptional,10,,,Rebecca,Solo traveler,Deluxe Marina Room with Marina Bay view,3,"5, 2020",Singapore,sg,[List]
Wonderful,9,,,Hafizah,Family,Deluxe Kallang Guest room with 1 King Bed,1,"1, 2020",Singapore,sg,[List]
Wonderful,9,,,Li,Family,Deluxe Kallang Guest room with 1 King Bed,2,"28, 2020",Singapore,sg,[List]
Exceptional,10,,,Monica,Family,Deluxe Kallang Guest room with 1 King Bed,2,"20, 2020",Singapore,sg,[List]
Exceptional,10,,,Xin,Solo traveler,Deluxe Marina Room with Marina Bay view,2,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Siti,Group,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",1,"18, 2020",Singapore,sg,[List]
Wonderful,9,,,Rames,Couple,Grand Marina Room with King Bed and Marina Bay view,1,"6, 2020",Singapore,sg,[List]
Exceptional,10,,,Andrew,Couple,Deluxe Marina Room with Marina Bay view,1,"2, 2020",Singapore,sg,[List]
Exceptional,10,,,Paromita,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"27, 2020",Singapore,sg,[List]
Exceptional,10,,,Foster,Couple,1-Bedroom Millenia Suite with Marina Bay view,1,"15, 2020",Philippines,ph,[List]
Very Good,8,,,Nurhafidzah,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"14, 2020",Singapore,sg,[List]
Exceptional,9.6,,,Tanvarat,Group,Grand Marina Room with King Bed and Marina Bay view,3,"13, 2020",Thailand,th,[List]
Exceptional,10,,,Robert,Couple,Deluxe Marina Room with Marina Bay view,2,"12, 2020",United Kingdom,gb,[List]
Exceptional,10,,,Amanda,Couple,Club Deluxe Kallang Room with Kallang Precinct view,5,"11, 2020",Australia,au,[List]
"Nice room, great breakfast",9,,,Yuling,Couple,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",1,"7, 2020",Taiwan,tw,[List]
Very Good,8,,,Christopher,Group,Elevated Kallang Room with Kallang Precinct view,4,"5, 2020",Nigeria,ng,[List]
Exceptional,10,,,Yuyun,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"16, 2021",Singapore,sg,[List]
Exceptional,10,,,Mulyadi,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"15, 2021",Indonesia,id,[List]
Will definitely come back for staycations,8,,,Thalhah,Couple,Elevated Kallang Room with Kallang Precinct view,1,"14, 2021",Singapore,sg,[List]
Wonderful,9,,,S,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"13, 2021",Singapore,sg,[List]
Very Good,8,,,Nur,Family,Deluxe Marina Room with Marina Bay view,1,"13, 2021",Singapore,sg,[List]
Exceptional,10,,,Yi,Couple,Elevated Kallang Room with Kallang Precinct view,1,"12, 2021",Singapore,sg,[List]
Very Good,8,,,Jasmin,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"10, 2021",Singapore,sg,[List]
Wonderful,9,,,Nobuko,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"24, 2021",Singapore,sg,[List]
Exceptional,10,,,Teddy,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"29, 2021",Singapore,sg,[List]
Exceptional,10,,,Emily,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"26, 2021",United States of America,us,[List]
Wonderful,9.2,,,Arsianne,Couple,Deluxe Marina Room with Marina Bay view,1,"22, 2021",Singapore,sg,[List]
Exceptional,10,,,Shivani,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,2,"10, 2021",Singapore,sg,[List]
Wonderful,9,,,Muhd,Couple,Deluxe Marina Room with Marina Bay view,1,"30, 2021",Singapore,sg,[List]
Exceptional,10,,,Bob,Family,Grand Kallang Room with King Bed,2,"25, 2021",Singapore,sg,[List]
Exceptional,10,,,Ishqal,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"18, 2021",Singapore,sg,[List]
Exceptional,10,,,Muhammad,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"18, 2021",Singapore,sg,[List]
Very Good,8,,,Zakaria,Couple,Club Deluxe Marina Room with Marina Bay view,2,"3, 2021",Singapore,sg,[List]
Exceptional,10,,,U,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"21, 2021",Singapore,sg,[List]
Wonderful,9,,,Lesley,Family,Club Deluxe Kallang Room with Kallang Precinct view,3,"18, 2021",Singapore,sg,[List]
Exceptional,10,,,Muhammad,Couple,Deluxe Marina Room with Marina Bay view,2,"24, 2021",Singapore,sg,[List]
Wonderful,9,,,Anna,Couple,Grand Marina Room with King Bed and Marina Bay view,2,"17, 2021",Singapore,sg,[List]
Exceptional,10,,,Chufu,Family,Deluxe Marina Room with Marina Bay view,1,"15, 2021",Singapore,sg,[List]
Very Good,8,,,Hadri,Couple,Deluxe Marina Room with Marina Bay view,2,"12, 2021",Singapore,sg,[List]
Wonderful,9,,,Sin,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"29, 2020",Singapore,sg,[List]
Everything was excellent,10,,,Wan,Family,Deluxe Marina Room with Marina Bay view,1,"29, 2020",Singapore,sg,[List]
Exceptional,10,,,Priya,Solo traveler,Club Deluxe Marina Room with Marina Bay view,2,"19, 2022",Singapore,sg,[List]
Exceptional,10,,,Edwin,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"11, 2022",Singapore,sg,[List]
Exceptional,10,,,Darren,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"10, 2022",Singapore,sg,[List]
Exceptional,10,,,Rafiah,Couple,Deluxe Marina Room with Marina Bay view,2,"8, 2022",Singapore,sg,[List]
Exceptional,10,,,Nur,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"7, 2022",Singapore,sg,[List]
Exceptional,10,,,Yeshua,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"3, 2022",Singapore,sg,[List]
Exceptional,10,,,Boon,Group,Deluxe Kallang Guest room with 1 King Bed,2,"3, 2022",Singapore,sg,[List]
Wonderful,9,,,Katelijn,Group,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",1,"2, 2022",Singapore,sg,[List]
Very Good,8,,,Julia,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"1, 2022",Singapore,sg,[List]
Exceptional,10,,,Nasrun,Couple,Deluxe Marina Room with Marina Bay view,2,"31, 2021",Singapore,sg,[List]
Exceptional,10,,,Elias,Couple,Club Deluxe Marina Room with Marina Bay view,3,"31, 2021",Australia,au,[List]
Wonderful,9,,,Alistair,Couple,Deluxe Kallang Guest room with 1 King Bed,3,"31, 2021",Australia,au,[List]
Exceptional,10,,,Mohamed,Couple,Elevated Kallang Room with Kallang Precinct view,1,"30, 2021",Singapore,sg,[List]
Very Good,8,,,Toshiya,Family,Grand Kallang Room with King Bed,2,"30, 2021",Singapore,sg,[List]
Comfortable and nice view.,9,,,M,Family,Deluxe Kallang Guest room with 1 King Bed,1,"28, 2021",Singapore,sg,[List]
Exceptional,10,,,Faizah,Couple,Deluxe Marina Room with Marina Bay view,2,"26, 2021",Singapore,sg,[List]
Wonderful,9,,,Sarah,Family,Deluxe Marina Room with Marina Bay view,2,"26, 2021",United Kingdom,gb,[List]
Wonderful,9,,,David,Family,Club Deluxe Marina Room with Marina Bay view,2,"24, 2021",Singapore,sg,[List]
Wonderful,9,,,Willemijn,Couple,Deluxe Kallang Guest room with 1 King Bed,3,"24, 2021",Netherlands,nl,[List]
Exceptional,10,,,Rosalia,Family,Deluxe Marina Room with Marina Bay view,2,"23, 2021",Singapore,sg,[List]
Wonderful,9,,,Yee,Family,Deluxe Marina Room with Marina Bay view,1,"19, 2021",Malaysia,my,[List]
Exceptional,10,,,Karmun,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"19, 2021",Singapore,sg,[List]
Wonderful,9,,,Nur,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"19, 2021",Singapore,sg,[List]
Exceptional,10,,,Glen,Couple,Grand Kallang Room with King Bed,2,"18, 2021",Singapore,sg,[List]
Very Good,8,,,Noraida,Couple,Deluxe Marina Room with Marina Bay view,1,"17, 2021",Singapore,sg,[List]
Exceptional,10,,,Jason,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"28, 2020",Singapore,sg,[List]
Exceptional,10,,,Ariane,Couple,Deluxe Marina Room with Marina Bay view,1,"28, 2020",Qatar,qa,[List]
Wonderful,9,,,Yee,Family,Grand Kallang Room with King Bed,4,"28, 2020",Singapore,sg,[List]
Wonderful,9,,,Kar,Family,Club Premier Suite with a King Bed and Marina Bay view,2,"27, 2020",Singapore,sg,[List]
Good for staycation,8,,,Aisim,Family,Grand Marina Room with King Bed and Marina Bay view,1,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Nur,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"22, 2020",Singapore,sg,[List]
Exceptional,10,,,Siti,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"21, 2020",Singapore,sg,[List]
Exceptional,10,,,Nazura,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"20, 2020",Singapore,sg,[List]
Exceptional,10,,,Shermaine,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"20, 2020",Singapore,sg,[List]
Exceptional,10,,,Khairul,Family,Deluxe Kallang Guest room with 1 King Bed,1,"19, 2020",Singapore,sg,[List]
Exceptional,10,,,Sharifah,Group,Deluxe Kallang Guest room with 1 King Bed,2,"18, 2020",Singapore,sg,[List]
Exceptional,10,,,Trdiba,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",1,"17, 2020",Singapore,sg,[List]
Exceptional,10,,,Siti,Couple,Deluxe Kallang Guest room with 1 King Bed,3,"17, 2020",Singapore,sg,[List]
Exceptional,10,,,Katrina,Couple,Grand Kallang Room with King Bed,2,"15, 2020",Singapore,sg,[List]
Exceptional,10,,,Dee,Family,Deluxe Kallang Guest room with 1 King Bed,1,"11, 2020",Singapore,sg,[List]
Exceptional,10,,,Siti,Family,Grand Kallang Room with King Bed,1,"10, 2020",Singapore,sg,[List]
Exceptional,10,,,Harvin,Couple,Deluxe Kallang Guest room with 1 King Bed,3,"10, 2020",Singapore,sg,[List]
Exceptional,10,,,Elaine,Family,Deluxe Marina Room with Marina Bay view,1,"4, 2020",Singapore,sg,[List]
Wonderful,9,,,Jannah,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"30, 2020",Singapore,sg,[List]
Exceptional,10,,,Ohhhcae,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Jonathan,Couple,Deluxe Marina Room with Marina Bay view,1,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Amirul,Couple,Deluxe Marina Room with Marina Bay view,2,"25, 2020",Singapore,sg,[List]
Wonderful,9,,,Clive,Family,Deluxe Kallang Guest room with 1 King Bed,1,"24, 2020",Singapore,sg,[List]
Exceptional,10,,,Gwendolyn,Couple,Elevated Kallang Room with Kallang Precinct view,1,"17, 2020",Singapore,sg,[List]
Wonderful,9,,,Allyssa,Family,Deluxe Kallang Guest room with 1 King Bed,1,"16, 2020",Singapore,sg,[List]
Exceptional,10,,,Amirah,Couple,Deluxe Marina Room with Marina Bay view,1,"11, 2022",Singapore,sg,[List]
Exceptional,10,,,Worawit,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"9, 2022",Thailand,th,[List]
Exceptional,10,,,Nathan,Couple,Deluxe suite with 1 king bed,1,"7, 2022",Singapore,sg,[List]
Very Good,8,,,Tan,Family,Elevated Kallang Room with Kallang Precinct view,1,"7, 2022",Indonesia,id,[List]
Exceptional,10,,,Iskandar,Couple,Deluxe Marina Room with Marina Bay view,1,"5, 2022",Singapore,sg,[List]
Wonderful,10,,,Muhammad,Solo traveler,Elevated Kallang Room with Kallang Precinct view,3,"5, 2022",Saudi Arabia,sa,[List]
Very Good,8,,,Jan,Couple,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",3,"31, 2022",India,in,[List]
Exceptional,10,,,Sheng,Couple,Premier Suite with King Bed and Marina Bay view,1,"25, 2022",Malaysia,my,[List]
Exceptional,10,,,Iffah,Couple,Elevated Kallang Room with Kallang Precinct view,2,"20, 2022",Singapore,sg,[List]
Exceptional,10,,,Aziana,Couple,Premier Suite with King Bed and Marina Bay view,1,"18, 2022",Singapore,sg,[List]
Exceptional,10,,,Rosalia,Family,Deluxe Marina Room with Marina Bay view,2,"16, 2022",Singapore,sg,[List]
Exceptional,10,,,Patricia,Family,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"15, 2022",Malaysia,my,[List]
Exceptional,10,,,Caarticay,Couple,Grand Marina Room with King Bed and Marina Bay view,2,"14, 2022",Singapore,sg,[List]
Exceptional,10,,,Haziqah,Couple,Deluxe Marina Room with Marina Bay view,2,"13, 2022",Singapore,sg,[List]
Exceptional,10,,,Jaswinder,Couple,Deluxe Marina Room with Marina Bay view,1,"13, 2022",Singapore,sg,[List]
Exceptional,10,,,Azmoon,Couple,Grand Marina Room with King Bed and Marina Bay view,2,"12, 2022",Singapore,sg,[List]
Exceptional,10,,,Ellyz,Couple,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",1,"10, 2022",Singapore,sg,[List]
Wonderful,9,,,Cheong,Couple,Elevated Kallang Room with Kallang Precinct view,1,"6, 2022",Singapore,sg,[List]
Wonderful,9,,,Janet,Couple,Deluxe Marina Room with Marina Bay view,1,"6, 2022",Singapore,sg,[List]
Exceptional,10,,,Nur,Couple,Deluxe Marina Room with Marina Bay view,2,"20, 2022",Singapore,sg,[List]
Wonderful,9,,,Tuan,Couple,Elevated Kallang Room with Kallang Precinct view,2,"29, 2022",Singapore,sg,[List]
Exceptional,10,,,Putra,Couple,Grand Kallang Room with King Bed,1,"28, 2022",Singapore,sg,[List]
Wonderful,9,,,Rasheedah,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"27, 2022",Singapore,sg,[List]
Very Good,8,,,Maddy,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,4,"23, 2022",Australia,au,[List]
Exceptional,10,,,Ave,Family,Grand Marina Room with King Bed and Marina Bay view,1,"19, 2022",Singapore,sg,[List]
Exceptional,10,,,Mengkoung,Group,Club Deluxe Marina Room with Marina Bay view,2,"22, 2022",Cambodia,kh,[List]
Wonderful,9,,,Pojsawee,Family,Grand Marina Room with King Bed and Marina Bay view,2,"20, 2022",Thailand,th,[List]
Wonderful,9,,,Kean,Family,Deluxe suite with 1 king bed,3,"17, 2022",Malaysia,my,[List]
Wonderful,9,,,Wendy,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",3,"14, 2022",Australia,au,[List]
Exceptional,10,,,Linus,Group,Deluxe Kallang Guest room with 1 King Bed,1,"13, 2022",Singapore,sg,[List]
Wonderful,9,,,Wynn,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"12, 2022",Singapore,sg,[List]
Exceptional,10,,,Alen,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"10, 2022",Singapore,sg,[List]
Exceptional,10,,,Vishwanath,Couple,Deluxe Marina Room with Marina Bay view,2,"10, 2022",India,in,[List]
Exceptional,10,,,Sienny,Group,Deluxe Kallang Guest room with 1 King Bed,5,"10, 2022",Indonesia,id,[List]
Wonderful,9,,,Linda,Family,Deluxe Kallang Guest room with 1 King Bed,2,"7, 2022",Singapore,sg,[List]
Very Good,8,,,Lauren,Couple,Deluxe suite with 1 king bed,1,"6, 2022",United States of America,us,[List]
Wonderful,9,,,Gunawan,Couple,Grand Marina Room with King Bed and Marina Bay view,3,"5, 2022",Indonesia,id,[List]
Wonderful,9,,,Angel,Family,Club Deluxe Suite with a King Bed and Marina Bay view,3,"3, 2022",United Arab Emirates,ae,[List]
Very Good,8,,,Duc,Couple,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",1,"30, 2022",Australia,au,[List]
Exceptional,10,,,David,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"29, 2022",United Arab Emirates,ae,[List]
Exceptional,10,,,Poranee,Couple,Deluxe Marina Room with Marina Bay view,2,"27, 2022",Thailand,th,[List]
Wonderful,9,,,Abdulrahman,Couple,Deluxe Marina Room with Marina Bay view,1,"24, 2022",Saudi Arabia,sa,[List]
