Review title,Username,Review,Rating,date,traveller_type
Exceptional property and services,Doug,"I am a Titanium member, staying over 90 nights so far this year at various Marriott properties across across western & Eastern European countries and Asia. This JW is the best in its class. The property, rooms, restaurants, specially Executive Lounge food and service are exceptional. Wished I had stayed here instead of around Orchard road in the past 20+ years",5,August 2022,Travelled with family
JW Marriott south beach Singapore,Chawintee P,I stayed with platinum benefit included lounge. I got the best service especially from Ms.Hazel who took care in executive lounge. she made many wonderful cocktails and very delicious. I'm very appreciate her service and recommend. Thank Ms.Hazel for good service. I'm very impress,5,August 2022,Travelled with family
Great experience,JamesB,"We've been visiting different countries in Asia, one of the best hotels in Southeast asia is this hotel. Professionalism is here, staffs are well trained and hospitable enough to make their guests af home.",5,June 2022,Travelled as a couple
JW is worth it!,Stephen V,"I was able to stay at this JW this past weekend and had an amazing time. The facilities were updated and clean, with the interior design being my favorite out of all the past Mariotts I have visited. I want to specifically express my gratitude toward Hazel, Gab, Kay, and Chef Jerome in the Executive Lounge. My party came in late and they were more than accommodating to meet the needs of tired and hungry travelers. This lounge had one of the best foods served during afternoon tea with exceptional service each and every time we dined there. Hazel was very warm and welcoming and definitely made our stay worth it. If you are traveling to Singapore I would highly recommend staying at this hotel,",5,August 2022,Travelled with family
Great City Hotel,Florian S,"Great Hotel in Singapore. Especially the amenities, rooms and breakfast. However, the pool facilities are in other 5 star hotels in Singapore much better. At JW Marriott there are no sunbeds and no real flair.  I really want to express a huge THANK YOU to housekeeping Julie! Perfect, friendly. You made my stay wonderful.",5,August 2022,Travelled on business
Awesome hotel and staff,darlodivas,"The hotel is in a great location, close by to the Gardens in the Bay and in walking distance of many other top sights. Direct access to the MRT if you want to use this to get around. Arrived late at night and check in was quick.  Very well designed room, really quiet, heated toilet seat! Great views.  Used the gym a number of times, well equipped.  Club lounge one of the best we’ve experienced - afternoon tea varies each day, all delicious items. Evening food for two hours each evening, again varied each day and always delicious. The team were great at accommodating for my husbands food allergy and made him his own dishes - so a huge thanks to the team Cora the manager, and all the staff Antonio, Lorraene, Hannah, John and Karthik - all so friendly, remembered your drink…",5,August 2022,Travelled as a couple
Warm stay in JW,Jade S,"Nice view, near marina bay. Staff very nice and friendly! Especially the workers in the lounge, Hazel, Johen, and Cora. They even remember my husband after three years! I’m really surprised. We will back to stay next holiday ❤️",5,July 2022,Travelled as a couple
Wedding / Bridal Suite,Hui Ping,"I held my wedding dinner at JW Marriott Singapore South Beach, and the ballroom was a dream to say the least. It was a joy working with the event coordinator Chanel, who was extremely responsive on email, as well as the banquet manager Thanaraj who was a delight on our actual day. Small things like the AV were also all provided for which gave the wedding couple less to worry about.  Bridal suite was excellent, and the service rendered by the hotel was outstanding from the start till the end. I am glad we went ahead with having our wedding here.",5,July 2022,
Fantastic location for business or touring.,RRTNYC,Great location for business or tourism.  I have been at this great property four times this year.   Excellent breakfast buffet at Beach Road Cafe. Fantastic view on higher floors. Executive Lounge service is spectacular - a great place to decompress at the end of the day. Thank you Hazel and crew at the lounge!!!!!,5,July 2022,Travelled with family
Excellent customer relationship management,Bryan S,"This is my second visit, still awesome and always have something new to look forward to.. from sightseeing, restaurants, great facilities too.. Excellent hotel.. one of my top option in Singapore.. Well appointed rooms, facilities, art displays and many more... Amazing customer relationship management where staffs are friendly, welcoming, kind, and helpful. Not to mention, Staff Hazel still remember us and a very warm hospitality from her in the Executive lounge and you guys are fantastic.",5,July 2022,Travelled as a couple
Massage at the Spa by JW,Patricia Anne C,"Excellent service. My masseur, Mandy, paid special attention to my needs and problem areas and was so good at making me feel relaxed and comfortable. Anna was also very attentive and welcoming. Definitely recommend.",5,July 2022,Travelled on business
