title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,,,Chakhee,Family,Horizon Club Junior Suite King,3,"27, 2020",South Korea,kr,[List]
Exceptional,9.5,,,Chakhee,Family,Horizon Club Junior Suite King,3,"27, 2020",South Korea,kr,[List]
Exceptional,9.6,,,Chakhee,Family,Horizon Club Junior Suite King,3,"27, 2020",South Korea,kr,[List]
Excellent,8.8,,,Igor,Family,Tower Wing Deluxe King Room,4,"26, 2020",Ukraine,ua,[List]
Excellent,8.8,,,Elisa,Group,Horizon Club Deluxe King Room,3,"22, 2020",Italy,it,[List]
Exceptional,10,,,Yuliya,Family,Horizon Club Deluxe King Room,5,"22, 2020",Russia,ru,[List]
Very Good,8,,,Sawako,Family,Garden Wing Deluxe City Twin,3,"22, 2020",Japan,jp,[List]
Very Good,8.3,,,Nagae,Solo traveler,Tower Wing Deluxe King Room,3,"19, 2020",Japan,jp,[List]
Exceptional,9.6,,,Huan,Family,Horizon Club Deluxe King Room,2,"18, 2020",China,cn,[List]
Exceptional,9.6,,,Per,Family,Tower Wing Deluxe Twin Room,1,"16, 2020",Sweden,se,[List]
Exceptional,10,,,Jaehoon,Family,Tower Wing Deluxe Twin Room,4,"14, 2020",South Korea,kr,[List]
Exceptional,10,,,Sid,Family,Tower Wing Deluxe King Room,3,"10, 2020",Algeria,dz,[List]
Exceptional,10,,,Hao,Family,Tower Wing Deluxe King Room,1,"9, 2020",China,cn,[List]
Good,7.9,,,Ulrica,Couple,Horizon Club Deluxe King Room,5,"2, 2020",Sweden,se,[List]
Very Good,8,,,Gilbert,Couple,Horizon Club Deluxe King Room,3,"2, 2020",Belgium,be,[List]
Good,7.5,,,Susanne,Family,Tower Wing Deluxe Twin Room,3,"2, 2020",Sri Lanka,lk,[List]
Wonderful,9,,,Anonymous,Family,,7,"3, 2020",Australia,au,[List]
Wonderful,9,,,Anonymous,Couple,,3,"1, 2020",Australia,au,[List]
Exceptional,9.6,,,Anonymous,Family,,1,"22, 2019",Singapore,sg,[List]
Exceptional,9.6,,,Anonymous,Family,,2,"9, 2019",Australia,au,[List]
Wonderful,9.2,,,Anonymous,Family,,3,"3, 2019",United States of America,us,[List]
Wonderful,9.2,,,Anonymous,Couple,,1,"2, 2019",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Group,,5,"24, 2019",Australia,au,[List]
Wonderful,9,,,Anonymous,Couple,,4,"22, 2019",Norway,no,[List]
Exceptional,9.6,,,Anonymous,Family,,3,"19, 2019",Australia,au,[List]
Excellent and enjoyable,9,,,Anonymous,Family,,1,"17, 2019",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Solo traveler,,3,"12, 2019",Australia,au,[List]
Very Good,8,,,Anonymous,Solo traveler,,4,"9, 2019",Australia,au,[List]
Wonderful,9,,,Anonymous,Family,,4,"5, 2019",Australia,au,[List]
Exceptional,10,,,Anonymous,Solo traveler,,1,"3, 2019",United Kingdom,gb,[List]
Wonderful,9,,,Anonymous,Family,,2,"3, 2019",Thailand,th,[List]
Exceptional,10,,,Anonymous,Couple,,3,"28, 2019",Switzerland,ch,[List]
Very Good,8.3,,,Anonymous,Family,,4,"28, 2019",Philippines,ph,[List]
Exceptional,9.6,,,Anonymous,Couple,,3,"21, 2019",Australia,au,[List]
Exceptional,9.6,,,Anonymous,Group,,3,"20, 2019",United Arab Emirates,ae,[List]
Exceptional,9.6,,,Anonymous,Couple,,4,"19, 2019",Australia,au,[List]
Exceptional,10,,,Anonymous,Family,,5,"16, 2019",Switzerland,ch,[List]
Wonderful,9,,,Anonymous,Couple,,6,"16, 2019",United Kingdom,gb,[List]
Exceptional,9.6,,,Anonymous,Family,,5,"16, 2019",Japan,jp,[List]
Great stay. Friendly staff.,9.6,,,Anonymous,Solo traveler,,3,"13, 2019",United States of America,us,[List]
Exceptional,9.6,,,Anonymous,Family,,2,"13, 2019",United Kingdom,gb,[List]
Wonderful,9.2,,,Anonymous,Family,,2,"21, 2019",Malaysia,my,[List]
Good,7,,,Anonymous,Family,,3,"28, 2020",Singapore,sg,[List]
Good,7,,,Anonymous,Solo traveler,,3,"11, 2020",Czech Republic,cz,[List]
Exceptional,10,,,Ricardo,Family,Garden Wing Deluxe City King,3,"18, 2022",United States of America,us,[List]
Wonderful,9,,,Tiago,Family,Tower Wing Deluxe King Room,4,"8, 2022",Argentina,ar,[List]
Exceptional,10,,,Higor,Family,Tower Wing Deluxe King Room,2,"8, 2022",South Korea,kr,[List]
Very Good,8,,,Susan,Family,Tower Wing Deluxe Twin Room,1,"1, 2022",South Korea,kr,[List]
Exceptional,10,,,Jisoo,Solo traveler,Tower Wing Deluxe King Room,1,"27, 2022",South Korea,kr,[List]
Wonderful,9,,,Louise,Family,Tower Wing Deluxe King Room,5,"25, 2022",Denmark,dk,[List]
Exceptional,10,,,Jinhee,Group,Tower Wing Deluxe Twin Room,2,"19, 2022",South Korea,kr,[List]
Very Good,8,,,David,Family,Tower Wing Deluxe King Room,1,"13, 2022",Singapore,sg,[List]
Exceptional,10,,,Hiroshi,Solo traveler,Horizon Club Deluxe King Room,3,"12, 2022",Japan,jp,[List]
Exceptional,10,,,Ying,Family,Tower Wing Deluxe King Room,1,"10, 2022",Australia,au,[List]
Exceptional,10,,,Nakashima,Family,Garden Wing Deluxe Pool Twin,2,"6, 2022",Japan,jp,[List]
Exceptional,10,,,Erika,Family,Garden Wing Deluxe Pool King,2,"3, 2022",Singapore,sg,[List]
Exceptional,10,,,Yoshihisa,Family,Valley Wing Deluxe Twin Room,1,"31, 2022",Malaysia,my,[List]
Exceptional,10,,,Cho,Couple,Tower Wing Deluxe King Room,2,"12, 2022",Japan,jp,[List]
Wonderful,9,,,Better,Solo traveler,Horizon Club Deluxe King Room,2,"11, 2022",South Korea,kr,[List]
Exceptional,10,,,Suteeratt,Group,Tower Wing Deluxe King Room,2,"21, 2022",Thailand,th,[List]
Wonderful,9,,,Keidai,Couple,Valley Wing Deluxe Twin Room,4,"24, 2022",Japan,jp,[List]
Very Good,8,,,Quynh,Group,Tower Wing Deluxe King Room,2,"19, 2022",Vietnam,vn,[List]
Very Good,8,,,Wenjin,Family,Garden Wing Deluxe Pool King,2,"10, 2022",Singapore,sg,[List]
Exceptional,10,,,Александра,Family,Garden Wing Deluxe City Twin,1,"23, 2022",Russia,ru,[List]
Wonderful,9,,,Li,Solo traveler,Garden Wing Deluxe Pool Twin,8,"3, 2022",Hong Kong,hk,[List]
Exceptional,10,,,Hiroyuki,Family,Garden Wing Deluxe City Twin,1,"3, 2022",Japan,jp,[List]
Wonderful,9,,,Anonymous,Family,,3,"22, 2020",Italy,it,[List]
Wonderful,9,,,Anonymous,Family,,1,"18, 2020",Singapore,sg,[List]
Very Good,8,,,Anonymous,Group,,1,"20, 2020",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Family,,3,"20, 2020",Singapore,sg,[List]
Very Good,8,,,Anonymous,Solo traveler,,1,"8, 2020",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Couple,,1,"30, 2020",South Korea,kr,[List]
Exceptional,10,,,Anonymous,Family,,1,"22, 2020",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Solo traveler,,1,"10, 2020",United Kingdom,gb,[List]
Exceptional,10,,,Anonymous,Couple,,1,"7, 2020",Philippines,ph,[List]
Wonderful,9,,,Anonymous,Group,,4,"2, 2020",Australia,au,[List]
Exceptional,9.6,,,Anonymous,Couple,,2,"29, 2020",United Kingdom,gb,[List]
Wonderful,9,,,Anonymous,Couple,,2,"27, 2020",United States of America,us,[List]
Exceptional,10,,,Anonymous,Solo traveler,,1,"16, 2020",United States of America,us,[List]
Wonderful,9,,,Anonymous,Group,,4,"15, 2020",United States of America,us,[List]
Exceptional,10,,,Anonymous,Family,,3,"13, 2020",Australia,au,[List]
Exceptional,10,,,Anonymous,Group,,4,"7, 2020",United States of America,us,[List]
Wonderful,9.2,,,Anonymous,Couple,,2,"7, 2020",Australia,au,[List]
Wonderful,9,,,Anonymous,Solo traveler,,2,"24, 2020",Netherlands,nl,[List]
Very Good,8,,,Anonymous,Family,,7,"15, 2020",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Family,,6,"13, 2020",United Kingdom,gb,[List]
Wonderful,9.2,,,Anonymous,Family,,1,"13, 2020",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Family,,2,"8, 2020",Switzerland,ch,[List]
Very Good,8,,,Anonymous,Couple,,3,"7, 2020",Switzerland,ch,[List]
Exceptional,9.6,,,Anonymous,Family,,3,"6, 2020",Switzerland,ch,[List]
Very Good,8,,,Anonymous,Family,,3,"4, 2020",Australia,au,[List]
Fair,5.4,,,Aaron,Solo traveler,Horizon Club Deluxe King Room,2,"7, 2019",Australia,au,[List]
Good,7,,,Lwin,Family,Tower Wing Deluxe Twin Room,4,"30, 2019",Singapore,sg,[List]
Good,7,,,Sofia,Family,Tower Wing Deluxe King Room,2,"24, 2019",Singapore,sg,[List]
Pleasant,6,,,Robert,Couple,Tower Wing Deluxe King Room,1,"23, 2019",United Kingdom,gb,[List]
Good,7.1,,,Steven,Solo traveler,Horizon Club Deluxe King Room,1,"18, 2019",Singapore,sg,[List]
Okay,5.8,,,Xuan,Solo traveler,Tower Wing Deluxe King Room,2,"10, 2019",Vietnam,vn,[List]
Pleasant,6.7,,,Lee,Family,Horizon Club Junior Suite King,1,"24, 2019",Qatar,qa,[List]
Exceptional,10,,,Anonymous,Family,,1,"28, 2022",Australia,au,[List]
Wonderful,9,,,Anonymous,Group,,3,"26, 2022",United States of America,us,[List]
Wonderful,9,,,Anonymous,Family,,3,"13, 2022",Indonesia,id,[List]
Wonderful,9,,,Anonymous,Family,,3,"27, 2022",Malaysia,my,[List]
Wonderful,9,,,Anonymous,Family,,2,"2, 2022",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Couple,,2,"13, 2022",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Couple,,2,"22, 2021",Singapore,sg,[List]
Very Good,8,,,Anonymous,Family,,1,"28, 2021",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Couple,,1,"3, 2021",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Family,,2,"17, 2021",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Family,,1,"14, 2021",United States of America,us,[List]
Exceptional,10,,,Anonymous,Family,,1,"11, 2021",United States of America,us,[List]
Wonderful,9,,,Anonymous,Family,,1,"7, 2021",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Family,,2,"5, 2020",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Family,,2,"3, 2020",Singapore,sg,[List]
Wonderful,9,,,Anonymous,Couple,,2,"2, 2020",Singapore,sg,[List]
Exceptional,10,,,Anonymous,Family,,1,"1, 2020",Singapore,sg,[List]
Very Good,8,,,Anonymous,Family,,1,"26, 2020",Singapore,sg,[List]
Exceptional,10,,,Jacob,Family,Tower Wing Deluxe King Room,3,"12, 2019",Australia,au,[List]
Exceptional,10,,,Manuela,Group,Tower Wing Deluxe Twin Room,5,"11, 2019",United Kingdom,gb,[List]
Exceptional,9.6,,,Emir,Solo traveler,Garden Wing Deluxe City King,2,"10, 2019",Indonesia,id,[List]
Exceptional,10,,,Josh,Solo traveler,Garden Wing Deluxe Pool King,4,"9, 2019",Australia,au,[List]
Good,7.5,,,Melissa,Family,Garden Wing Deluxe Pool King,4,"8, 2019",New Zealand,nz,[List]
Wonderful,9,,,Zi,Family,Tower Wing Deluxe Twin Room,2,"7, 2019",Malaysia,my,[List]
Exceptional,9.6,,,Adam,Couple,Tower Wing Deluxe King Room,2,"6, 2019",South Africa,za,[List]
Exceptional,10,,,Marisa,Couple,Horizon Club Deluxe King Room,5,"6, 2019",Australia,au,[List]
Wonderful,9,,,Jeremy,Couple,Horizon Club Deluxe King Room,2,"4, 2019",Singapore,sg,[List]
Exceptional,10,,,Amelia,Couple,Horizon Club Deluxe King Room,1,"30, 2019",United Kingdom,gb,[List]
Exceptional,10,,,Marianne,Family,Tower Wing Deluxe King Room,3,"30, 2019",Switzerland,ch,[List]
Exceptional,9.6,,,Gavin,Family,Garden Wing Deluxe City King,3,"28, 2019",New Zealand,nz,[List]
Good,7,,,Colm,Solo traveler,Tower Wing Deluxe King Room,4,"13, 2022",United Kingdom,gb,[List]
Good,7,,,Megha,Family,Tower Wing Deluxe King Room,1,"6, 2022",India,in,[List]
Good,7,,,Maria,Group,Tower Wing Deluxe Twin Room,1,"24, 2022",Singapore,sg,[List]
Good,7,,,Reya,Couple,Tower Wing Deluxe King Room,2,"21, 2022",India,in,[List]
Good,7,,,Marcel,Solo traveler,Horizon Club Deluxe King Room,4,"30, 2022",Netherlands,nl,[List]
Good,7,,,Owen,Family,Horizon Club Junior Suite King,1,"24, 2022",Singapore,sg,[List]
Good,7,,,Vishnu,Family,Horizon Club Junior Suite King,7,"20, 2022",Singapore,sg,[List]
Good,7,,,Blessing,Family,Valley Wing Deluxe King Room,8,"6, 2022",Zimbabwe,zw,[List]
Good,7,,,Husain2469,Family,Tower Wing Deluxe King Room,5,"1, 2022",Saudi Arabia,sa,[List]
Good,7,,,Ai,Family,Tower Wing Deluxe Family King,1,"18, 2022",Singapore,sg,[List]
Good,7,,,Iris,Family,Tower Wing Deluxe Twin Room,2,"18, 2022",Hong Kong,hk,[List]
Good,7,,,Cecilia,Couple,Tower Wing Deluxe King Room,6,"6, 2022",United Arab Emirates,ae,[List]
Good,7,,,Michael,Couple,Horizon Club Junior Suite King,2,"6, 2022",Singapore,sg,[List]
Disappointing,4,,,Sharavnyambuu,Family,Horizon Club Junior Suite King,3,"25, 2022",Mongolia,mn,[List]
Disappointing,4,,,Vineet,Couple,Garden Wing Deluxe Pool Twin,4,"8, 2022",India,in,[List]
Pleasant,6,,,Lokhin,Family,Valley Wing Deluxe Suite,2,"5, 2022",Singapore,sg,[List]
Pleasant,6,,,S,Family,Garden Wing Deluxe Pool King,2,"10, 2022",Singapore,sg,[List]
Poor,3,,,Balazs,Family,Garden Wing Deluxe City King,3,"4, 2022",Singapore,sg,[List]
Good,7,,,Mark,Family,Garden Wing Deluxe Pool King,1,"31, 2021",Malaysia,my,[List]
Bad,1,,,Imran,Solo traveler,Garden Wing Deluxe City King,1,"12, 2021",Singapore,sg,[List]
Pleasant,6,,,Delphine,Family,Garden Wing Deluxe City Twin,2,"28, 2021",Singapore,sg,[List]
Good,7,,,Lim,Family,Garden Wing Deluxe Pool King,1,"23, 2021",Singapore,sg,[List]
Pleasant,6,,,Ida,Family,Garden Wing Deluxe City Twin,1,"4, 2021",Singapore,sg,[List]
Good,7,,,Fazlina,Family,Garden Wing Deluxe City Twin,1,"13, 2021",Singapore,sg,[List]
Good,7,,,Juliana,Family,Valley Wing Deluxe Twin Room,2,"1, 2021",Singapore,sg,[List]
Good,7,,,Olivia,Group,Garden Wing Deluxe City King,2,"30, 2020",United Kingdom,gb,[List]
Good,7,,,Ramesh,Family,Garden Wing Deluxe City King,1,"23, 2020",Singapore,sg,[List]
Good,7,,,Shariffah,Family,Special Offer - Garden Wing Deluxe City King,1,"26, 2020",Singapore,sg,[List]
Good,7,,,Gary,Family,Garden Wing Deluxe City King,2,"18, 2020",Singapore,sg,[List]
Fair,5,,,Woo,Family,Garden Wing Deluxe City Twin,1,"13, 2020",Singapore,sg,[List]
Good,7,,,D\'nesh,Family,Garden Wing Deluxe City Twin,1,"18, 2020",Singapore,sg,[List]
Pleasant,6,,,Muhd,Family,Garden Wing Deluxe City King,1,"3, 2020",Singapore,sg,[List]
Good,7,,,Fred,Family,Tower Wing Deluxe King Room,3,"13, 2020",United States of America,us,[List]
Pleasant,6,,,Maria,Family,Garden Wing Deluxe Pool Twin,2,"13, 2020",United Kingdom,gb,[List]
Pleasant,6.7,,,Alexey,Family,Tower Wing Deluxe King Room,4,"4, 2020",Russia,ru,[List]
Very Poor,2.5,,,Kailash,Family,Tower Wing Deluxe King Room,4,"21, 2019",India,in,[List]
Good,7,,,Anandbazar,Couple,Tower Wing Deluxe King Room,1,"11, 2019",Singapore,sg,[List]
Pleasant,6.2,,,Aaron,Solo traveler,Horizon Club Deluxe King Room,1,"7, 2019",Australia,au,[List]
Exceptional,9.6,,,Grace,Family,Tower Wing Deluxe King Room,2,"1, 2019",Singapore,sg,[List]
Exceptional,10,,,Corne,Family,Horizon Club Deluxe King Room,2,"1, 2019",China,cn,[List]
Exceptional,10,,,Alexis,Family,Tower Wing Deluxe King Room,1,"29, 2019",Maldives,mv,[List]
Exceptional,10,,,Kimsiew,Group,Tower Wing Deluxe King Room,3,"28, 2019",Singapore,sg,[List]
Exceptional,10,,,Elizabeth,Family,Tower Wing Deluxe King Room,2,"28, 2019",Australia,au,[List]
Excellent,8.8,,,Cheng,Family,Tower Wing Deluxe King Room,2,"27, 2019",Malaysia,my,[List]
Exceptional,10,,,Wendy,Couple,Tower Wing Deluxe King Room,5,"27, 2019",Hong Kong,hk,[List]
Exceptional,9.6,,,Hetal,Family,Tower Wing Deluxe King Room,6,"27, 2019",Japan,jp,[List]
Exceptional,10,,,Michael,Couple,Tower Wing Deluxe King Room,3,"27, 2019",Singapore,sg,[List]
Wonderful,9.2,,,Itsuko,Couple,Horizon Club Deluxe King Room,3,"25, 2019",Japan,jp,[List]
Excellent,10,,,Talitha,Group,Tower Wing Deluxe Twin Room,4,"25, 2019",Australia,au,[List]
Wonderful,9.2,,,Ruchika,Family,Tower Wing Deluxe Twin Room,3,"24, 2019",Indonesia,id,[List]
Wonderful,9,,,Aine,Family,Tower Wing Deluxe King Room,2,"23, 2019",Malaysia,my,[List]
Wonderful,9.2,,,Philip,Couple,Tower Wing Deluxe King Room,2,"22, 2019",Hong Kong,hk,[List]
Exceptional,10,,,Lorna,Solo traveler,Horizon Club Deluxe King Room,3,"21, 2019",United Kingdom,gb,[List]
Exceptional,9.6,,,Yi,Solo traveler,Tower Wing Deluxe King Room,1,"21, 2019",Hong Kong,hk,[List]
Great hotel as expected. I would recommend it.,10,,,Manrina,Solo traveler,Tower Wing Deluxe King Room,1,"20, 2019",United Kingdom,gb,[List]
Wonderful,9,,,Sulaiman,Family,Horizon Club Junior Suite King,4,"17, 2019",Kuwait,kw,[List]
Exceptional,10,,,Lina,Family,Horizon Club Deluxe King Room,2,"17, 2019",Singapore,sg,[List]
Wonderful,9.2,,,Michael,Solo traveler,Tower Wing Deluxe King Room,2,"16, 2019",Indonesia,id,[List]
Exceptional,10,,,Glenn,Couple,Horizon Club Deluxe King Room,4,"16, 2019",Australia,au,[List]
Good,7.5,,,Guillaume,Solo traveler,Tower Wing Deluxe King Room,4,"14, 2019",Hong Kong,hk,[List]
good,9.6,,,梓筠（zijun）,Family,Tower Wing Deluxe Twin Room,6,"14, 2019",Singapore,sg,[List]
Exceptional,10,,,Junye,Solo traveler,Tower Wing Deluxe King Room,2,"13, 2019",Indonesia,id,[List]
Exceptional,10,,,Raju,Group,Tower Wing Deluxe Twin Room,5,"13, 2019",Bangladesh,bd,[List]
Wonderful,9,,,Rachelle,Family,Garden Wing Deluxe Pool Twin,4,"18, 2019",Australia,au,[List]
Exceptional,10,,,Anwar,Couple,Tower Wing Deluxe King Room,3,"17, 2019",Jordan,jo,[List]
Wonderful,9.2,,,Zhang,Couple,Tower Wing Deluxe King Room,2,"17, 2019",Singapore,sg,[List]
Exceptional,10,,,Sharon,Family,Tower Wing Deluxe King Room,3,"16, 2019",Australia,au,[List]
Exceptional,9.6,,,Sarah,Couple,Garden Wing Deluxe City King,1,"16, 2019",Singapore,sg,[List]
Exceptional,10,,,Norbel,Couple,Garden Wing Deluxe Pool King,4,"15, 2019",United States of America,us,[List]
Exceptional,10,,,Kabeer,Couple,Valley Wing Deluxe King Room,2,"15, 2019",Singapore,sg,[List]
Exceptional,10,,,Nigel,Couple,Garden Wing Deluxe Pool Twin,2,"14, 2019",United Kingdom,gb,[List]
Excellent,8.8,,,Muna,Couple,Valley Wing Deluxe King Room,3,"13, 2019",United Arab Emirates,ae,[List]
Excellent,8.8,,,Ho,Family,Horizon Club Junior Suite King,2,"11, 2019",Hong Kong,hk,[List]
Exceptional,9.6,,,Che,Couple,Horizon Club Deluxe King Room,2,"10, 2019",Australia,au,[List]
Exceptional,10,,,Clarissa,Solo traveler,Tower Wing Deluxe King Room,1,"10, 2019",Singapore,sg,[List]
Wonderful,9.2,,,Terry,Couple,Garden Wing Deluxe Pool King,3,"10, 2019",Australia,au,[List]
Exceptional,10,,,Chrystal,Couple,Tower Wing Deluxe Twin Room,6,"10, 2019",Australia,au,[List]
Exceptional,10,,,Kevinc3,Family,Garden Wing Deluxe City King,3,"9, 2019",Czech Republic,cz,[List]
Wonderful,9.2,,,Sani,Solo traveler,Horizon Club Deluxe King Room,2,"9, 2019",Turkey,tr,[List]
Wonderful,9.2,,,Neil,Solo traveler,Tower Wing Deluxe King Room,1,"8, 2019",United Kingdom,gb,[List]
Exceptional,10,,,Kim,Couple,Garden Wing Deluxe City King,3,"7, 2019",Australia,au,[List]
Exceptional,10,,,H,Couple,Horizon Club Deluxe King Room,1,"6, 2019",Austria,at,[List]
Very Good,8.3,,,Veerudome,Family,Tower Wing Deluxe Twin Room,2,"6, 2019",France,fr,[List]
Wonderful,9,,,Gaurav,Family,Horizon Club Junior Suite King,1,"6, 2019",India,in,[List]
