title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Unforgettable,10,"The pool, views, drinks at the pool and the staff","Nothing to dislike - a perfect stay, we even stayed an extra half a day before our flight at night.",Anonymous,Couple,,1,"6, 2019",Netherlands,nl,[List]
"PERFECT LOCATION,  GREAT VIEWS, VERY KIND STAFF ON RECEPTION DESK",9,"AMAZING BUILDING, VERY BEAUTIFUL INFINITY ROOF-POOL, GREAT VIEW, IN THE MIDDLE OF ALL IMPORTANT POINTS IN SINGAPORE!",We did not get breakfast included in the price of the stay which is very high.,Anonymous,Couple,,1,"6, 2019",Slovenia,si,[List]
Wonderful,9.2,"Amenities, hassle free check-in, cleanliness, pool",Price,Anonymous,Family,,1,"6, 2019",Canada,ca,[List]
Very Good,8.3,"Pool, room comfort, view","Too busy, everything is very expensive in the whole complex.",Anonymous,Family,,2,"4, 2019",France,fr,[List]
Exceptional,10,Everything,Nothing,Anonymous,Couple,,2,"3, 2019",Hong Kong,hk,[List]
Better than expected,8.8,"Prime location, facilities were great, amenities were simple, room service food was amazing, house keeping was impeccable.","Requested for an early check-in when hotel was booked. Upon arrival, no rooms were available. Told us to wait for 2hours - still not ready. Waited for 4hrs - still not ready. Only close to 7hrs later when we were restless and annoyed and approached the reception, they gave us our room. Disappointed in the check in staff.",Anonymous,Couple,,2,"1, 2019",United Arab Emirates,ae,[List]
Very Good,8,,Being moved out of the rooftop bar as we were not spending the minium spend but were staying at the hotel !,Anonymous,Couple,,1,"30, 2019",United Kingdom,gb,[List]
Excellent,8.8,"the infinity pool.and the ambiance.
and the city view very nice.","sky deck was very crowded.
lots of people sitting on the deck",Anonymous,Family,,4,"30, 2019",Japan,jp,[List]
Awesome pool experience,9.6,"We stayed only for one night but enjoyed the infinity pool a lot. The restaurant at the top of the hotel (Lova) was not good (pasta/slab of chicken for 50 eur) without any good taste. The staff everywhere were very welcoming and helpful, also they allowed us to have a shower on the day of the check out before going to the airport at 9pm. Overall we loved the experience.","We did not like the restaurant Lova, as it was expensive but did not deliver good food. Also the room was nice but not exceptional - if not the view/access to the pool, it would be like in any other good hotel. 
Our friends had to wait for the check in for 1 hour past advertised check in time and for that the hotel gave us 1 hour late check out.",Anonymous,Group,,1,"26, 2019",Lithuania,lt,[List]
Very Good,8.3,Pool view great but busy. Lots on site. View from room was unreal and bedrooms generally great and clean.,"Unable to use pool when checked out but could use to the shower in the gym which was not great and just a bathroom with showers with nowhere to get changed in private, should provide better areas for guest to prepare for flight. Majority of Staff very rude.",Anonymous,Couple,,3,"24, 2019",United Kingdom,gb,[List]
Exceptional,10,"What a fabulous hotel, staff very friendly and helpful, room was fantastic with views out to the gardens, food was exceptional, just a wonderful experience",,Anonymous,Family,,2,"23, 2019",United Kingdom,gb,[List]
Unique place to stay in Singapore,8.8,Excellent Marina Bay and City View. GREAT experience on the roof top pool and restaurants,Sightseeing visitors are blocking the hotel guests elevators,Anonymous,Family,,3,"23, 2019",Switzerland,ch,[List]
Exceptional,10,Fabulous large room. Awesome pool. Excellent location.,Only 1 tea bag!,Anonymous,Family,,1,"20, 2019",United Kingdom,gb,[List]
Exceptional,10,The view from our city view club room at 37th floor was just amazing. Great quality of the food served and service minded staff gave us a excellent experience. Even the baby cot was of great quality 😊,,Anonymous,Solo traveler,,3,"20, 2019",Norway,no,[List]
Good,7.9,It is a huge and beautiful building with many options and balcony,One day they did not come to clean the room and the towels had bad smell. The water was not hot enough,Anonymous,Family,,5,"19, 2019",Hungary,hu,[List]
Exceptional,10,,체크인시 시간 오래걸림,Hyeongkuk,Family,Deluxe Twin,1,"6, 2022",South Korea,kr,[List]
Exceptional,10,"추가로 업그레이드해서 약80만원에 좋은뷰에서 잤어요 그냥 앉아만있어도 누워만있어도 너무 좋네요
화장실도 넓고 분리되어있어서 좋았어요 모든 직원들은 친절함이 기본이고 몰이랑도 가까워서 저녁먹고 쇼핑하기좋아용",근데 화장실에서 물받아서 목욕하고 나니까 이상한 냄새가 올라오더라구요ㅜ,Juhee,Family,Deluxe King Harbor View Room,1,"5, 2022",China,cn,[List]
3 jours de bonheur dans cet hôtel exceptionnel !,10,magnifique hôtel !!! la piscine Jaccuzi la vue splendide !!! rien a dire!!!!,l’augmentation du prix en 4 ans!!! ça a doublé et toujours pas de petit dej offert pour le prix!!!,Didier,Couple,Deluxe King Garden View Room,2,"5, 2022",Reunion,re,[List]
Exceptional,10,"không gian phòng tiện nghi, view siêu đẹp.",,Huong,Family,Deluxe King,1,"4, 2022",Vietnam,vn,[List]
Consiglierei non più di un paio di giorni giusto per la Infiniti pool.,9,"La Infiniti Pool fa la differenza e vale il soggiorno, posizione e vista dalla piscina strepitose. Occhio perché va prenotata ogni giorno.
Anche la terrazza panoramica è molto bella, ma un po’ troppo affollata.
Stanze pulitissime e abbastanza ampie.","Classico mega albergo dove tutti i servizi sono a pagamento, anche la colazione, il che è decisamente noioso visto quel che paghi.",Francesco,Group,Deluxe Twin Garden View Room,4,"4, 2022",Italy,it,[List]
merece la pena completamente ya solo por la piscina,10,"la piscina y el personal, todo maravilloso",nada,Jose,Couple,Deluxe King Garden View Room,1,"3, 2022",Spain,es,[List]
Exceptional,10,Totul este impecabil.,,Narcisa,Family,Deluxe King,1,"3, 2022",Romania,ro,[List]
Exceptional,10,"Une vue à couper le souffle, tout était parfait",,Camille,Couple,Deluxe King Garden View Room,3,"2, 2022",France,fr,[List]
Once in a liftime experience!,9,"Infinity pool is fantastisch, zeker doen, als je in het hotel bent. Het bevindt zich op de 57ste verdieping, waaruit je een fascinerende blik op de stad hebt.","De eerste 2 dagen hebben we ontbijt gehad in de 2 restaurants waar het hotel ontbijt serveert. Niet doen! Het is te duur, te massaal, je moet regelmatig lang wachten voor een vrije tafel, waardoor je dan minder dan een halfuur aan het ontbijt te besteden hebt (die is tot 10:30, maar ook geen minut later). Als je denkt: ik ga een uur voor de sluiting tijd, dan heb je bijna geen tijd om te ontbijten, want rij voor de ingang is dan ook heel lang. Bakkerij in toren 3 op BG heeft veel keuze en is 3 keer minder duur.",Dragana321,Family,Deluxe King,2,"2, 2022",Netherlands,nl,[List]
Wonderful,9,,,Shirly,Family,Deluxe King Harbor View Room,4,"31, 2022",Israel,il,[List]
"완벽한 숙소, 싱가포르의 상징, 한 번쯔음은 가봐야 하는 호텔",10,"호텔 뷰 뿐만 아니라 위치, 근처에서 이용 가능한 어트랙션과의 거래, 서비스 등 매우 충실했고 접근성도 좋았습니다. 방 내부도 청결했고, 호텔 부대시설 이용과 관련해서도 인피니티풀 등 이용 서비스에 대한 안내도 친절했습니다.","사실 이만한 서비스 및 뷰에 대해서는 이정도 가격을 지불하는 것이 맞지만 비싼 감이 없지 않아 있는 것도 있어서 가성비에 대한 측면은 사람마다 다를 수도 있을 것이라고 생각합니다. 또한 가장 중요한 단점이, 오후 11시 이후로 이용 가능한 편의점이 부재하기 때문에 인룸 다이닝 이외에는 간식거리나 먹고 싶은 음료를 사먹기가 제한됩니다.",Haesung,Couple,Deluxe King City View Room,1,"31, 2022",South Korea,kr,[List]
"Muss man mal gesehen haben, aber wiederholen zu dem Preis?!?",8,Super Aussicht vom Zimmer auf die Bay. Pool absolut beeindruckend.,"Möglichkeit zum Frühstücken zu eingeschränkt. Nach 10 Uhr außer im Club, kaum eine Chance einen Drink zu nehmen. Und das am Wochenende?!?",Stefan,Family,Deluxe King City View Room,2,"31, 2022",Germany,de,[List]
Wonderful,9,"Camera con vista mozzafiato (ci hanno fatto l'upgrade ""gratuito"" per la camera vista skyline). Piscina unica, la sera ancora più magica. Da provare una volta nella vita.","Rapporto qualità prezzo eccessivo, considerando che non è neanche inclusa la colazione.",Corinne,Couple,Deluxe King Harbor View Room,1,"30, 2022",Italy,it,[List]
Una experiencia visual diferente,8,La ubicación,"El checking muy demorado cerca de 45 min y no había facilidad para esperar ,sólo habilitan una zona descanso para un tipo de personas que pertenecen a la categoría de socios y no a todas las personas que se van alojar. 
Las habitaciones necesitan remodelarse. Por el costo de alojamiento esperábamos algo más moderno.",Jorge,Group,Deluxe King Garden View Room,2,"30, 2022",Colombia,co,[List]
très bien situé. vue sublime,10,la piscine et son accès gratuit,,Sophie,Couple,Deluxe King Garden View Room,1,"30, 2022",France,fr,[List]
"Một kỳ nghĩ tuyệt vời, tôi sẽ quay trở lại.",10,"Vị trí và cảnh quan, thiết kế đẹp.",,Thi,Family,Deluxe King Harbor View Room,2,"30, 2022",Vietnam,vn,[List]
Exceptional,10,"lokalizacja, widoki",,Bartosz,Family,Deluxe King Harbor View Room,3,"29, 2022",United Kingdom,gb,[List]
Exceptionnel,10,"Le grand luxe. Un super accueil 
Une piscine incroyable","Rien , à part le prix bien sûr…",Marie,Family,Deluxe King City View Room,1,"29, 2022",France,fr,[List]
ein Erlebnis!,10,"sehr, sehr freundliches Personal, sehr aufmerksam und wachsam, perfekte Abläufe und der Pool ist natürlich ein Highlight",,Judith,Family,Deluxe King City View Room,1,"29, 2022",Germany,de,[List]
Exceptional,10,"struttura , servizio , tutto fantastico",casino fanno problemi per entrare,Davide,Group,Deluxe King,1,"29, 2022",Italy,it,[List]
Wonderful,9,위치는 정말 좋았고 전반적으로 깔끔하고 친절했습니다.,룸서비스를 주문 했었는데 시간이 정말 오래 걸렸습니다.,지현,Family,Orchid Suite City View,3,"28, 2022",South Korea,kr,[List]
"very good, will come back",10,"everything was eccellent, it was our 2nd time",die Manteln in den Schränken hatten Löcher und Kopfkissen hatten auch leichte risse. bei einem 5 sterne Hotel erwartet man sowas nicht,Yen,Family,Deluxe King Harbor View Room,3,"27, 2022",Germany,de,[List]
Wonderful,9,"Výborný hotel, byl poskytnut bezplatný upgrade",,Jakub,Family,Deluxe King Harbor View Room,1,"27, 2022",Czech Republic,cz,[List]
"Дорого, но хорошо",10,Бассейн на крыше,"Не успели попасть на одну из смотровых площадок на крыше - открывается только в 11 утра, когда уже надо выселяться",Fil_watertank,Family,Deluxe King Garden View Room,1,"27, 2022",Ukraine,ua,[List]
En opplevelse å bo på MBS,9,"Basseng fasilitetene var fantastiske
Belligenheten i forhold til the mall er også utmerket","Hotellet bærer litt preg av alder, for å holde luksus image opp bør nok vegg til vegg teppe forsvinne etterhvert",Gunn,Family,Deluxe King City View Room,2,"27, 2022",Norway,no,[List]
Toller Auftakt für unsere Asienkreuzfahrt,9,"Die phantastische Lage
Freundliches PersonalFür eine Übernachtung haben wir uns das gegönnt
Lage sensationell-hatten unser Zimmer im 17.stock tower 3
Ausblick am Abend auf die supertrees genial
Das Hotel ist supereinfach und preiswert vom Flughafen mit der MRT zu erreichen
Der Pool einfach ein Erlebnis
Frühstück kann ich nicht beurteilen",,Susanne,Couple,Deluxe King Garden View Room,1,"3, 2020",Germany,de,[List]
