reviews,score,hotel,date,country,room,title,travellerType
"Luxus pur.
Service sehr gut",5.0,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
Nichts,5.0,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
Alles war perfekt!,5.0,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
Einfach super,4.8,Marina Bay Sands Hotel,2020,Switzerland,,Exceptional,Solo traveler
Alles super,4.8,Marina Bay Sands Hotel,2020,Switzerland,,Exceptional,Solo traveler
Tutto indistintamente ma particolarmente la infinity pool,5.0,Marina Bay Sands Hotel,2020,Italy,,Soggiorno da sogno,Couple
Alles perfekt.,5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Family
Es gibt nichts zu meckern.,5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Family
Muss man es erleben. Top!!!,4.8,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Couple
"Top locatie, geweldig uitzicht over de gehele stad. Hotel bevind zich bovenin in een van de beste shopping malls van Singapore en heeft meerdere top restaurants tot zijn beschikking. Het beste van alles, is het uitzicht vanuit de infinity pool! Heerlijk verblijf, echte aanrader voor als je een paar nachten in Singapore bent!",5.0,Marina Bay Sands Hotel,2019,Netherlands,,Beste uitzicht van Singapore!,Couple
"Da muss man nichts schreiben, einfach alles perfekt. Wir haben ein gratis Upgrade bekommen und konnten die tolle Skyline geniessen.",5.0,Marina Bay Sands Hotel,2019,Germany,,Muss man mal für eine Nacht erlebt haben,Couple
"Dakterras is geweldig, gym is goed, goede liften, weinig wachttijd. Heel goed personeel. Goed eten",4.8,Marina Bay Sands Hotel,2019,Netherlands,,Fantastisch!,Couple
Restaurant Lavo is slecht. Veel te luid en wie wil er nu eten aan een laag tafeltje met twee poefjes? Belachelijk. Het was er erg rommelig,4.8,Marina Bay Sands Hotel,2019,Netherlands,,Fantastisch!,Couple
Das ganze Ambiente,5.0,Marina Bay Sands Hotel,2019,Austria,,Exceptional,Couple
"Ein unvergleichliches Hotel in jeder Hinsicht!!
Sehr hilfsbereites und freundliches Personal.
Eigentlich ein perfektes Hotel.",5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Family
Es gab nichts zu beanstanden,5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Family
Eigenlijk niets.....,4.8,Marina Bay Sands Hotel,2019,Netherlands,,Exceptional,Solo traveler
Der Pool und die Cocktails sind der Hanner,4.6,Marina Bay Sands Hotel,2019,Germany,,Wonderful,Couple
Alles grenzt an Superlative!! 5 *****,5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Family
Nichts,5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Family
City View vom Hotelzimmer,4.8,Marina Bay Sands Hotel,2019,Switzerland,,Exceptional,Group
Sensationell,4.8,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Couple
"Zu weit unten, kein Balkon",4.8,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Couple
Bed een beetje hard,5.0,Marina Bay Sands Hotel,2019,Netherlands,,Exceptional,Couple
Piscina,4.5,Marina Bay Sands Hotel,2019,Spain,,Wonderful,Family
Die City View Aussicht vom Zimmer in der 38. Etage war sensationell. Der Pool ist einfach nur klasse.,4.5,Marina Bay Sands Hotel,2019,Germany,,Wonderful,Couple
Ein super Hotel!!!,5.0,Marina Bay Sands Hotel,2019,Germany,,Exceptional,Couple
LA infinity pool y LA amabilidad del personal,4.4,Marina Bay Sands Hotel,2019,Spain,,Excellent,Solo traveler
"We kregen een prachtige kamer op de 46e verdieping (city-view). Het uitzicht moet je beleven, is niet te verwoorden.
Check-in was vrij druk, maar wij werden naar een VIP check-in geleid. Geweldig!",4.8,Marina Bay Sands Hotel,2019,Netherlands,,Schitterende ervaring,Family
Sehr freundliches Personal,5.0,Marina Bay Sands Hotel,2020,Germany,,Wir waren sehr zufrieden,Couple
Super-Unterkunft,4.8,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Solo traveler
Nichts,4.8,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Solo traveler
"Alles hatte seinen Preis, den ich nicht bereut habe, mega.",4.5,Marina Bay Sands Hotel,2020,Germany,,Wonderful,Couple
"Diees Hotel muss man einfach einmal besuchen. Atemberaubende Architektur, sensationelles Angebot an Restaurants, Shops etc., Sauber und super freundliches Personal. Wir kommen definitiv wieder.",5.0,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
Einfach unglaublich dieses Hotel.,5.0,Marina Bay Sands Hotel,2020,Austria,,Exceptional,Couple
Null Toleranz nach dem checkout. Kann nicht mehr zum Pool rauf oder sonstiges. Da der Flug erst Abends los ging. Echt schade!,5.0,Marina Bay Sands Hotel,2020,Austria,,Exceptional,Couple
War alles perfekt. Dach Pool war gigantisch,5.0,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
La piscine,4.0,Marina Bay Sands Hotel,2020,France,,Very Good,Family
Alles!,4.8,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
Nichts!,4.8,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
Besser geht es nicht. Alles super,5.0,Marina Bay Sands Hotel,2020,Germany,,Exceptional,Couple
"bester Infinity Pool
super Lage",4.5,Marina Bay Sands Hotel,2022,Germany,,Tolle Übernachtung,Family
Preis,4.5,Marina Bay Sands Hotel,2022,Germany,,Tolle Übernachtung,Family
piscina,5.0,Marina Bay Sands Hotel,2022,Italy,,Exceptional,Couple
"Rooftop 
Salle de bain
La vue sur le garden bay",5.0,Marina Bay Sands Hotel,2019,France,Premier Twin,Exceptional,Group
"Traumhaftes Hotel, tolle Lage und nettes Personal",4.8,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Exceptional,Couple
Spettacolare tutto,4.8,Marina Bay Sands Hotel,2019,Italy,Deluxe King Garden View Room,SINGAPORE 🌼♥️,Couple
Alles was perfect,4.8,Marina Bay Sands Hotel,2019,Belgium,Deluxe Twin Garden View Room,Exceptional,Couple
"La posizione, la stanza, la pulizia",4.15,Marina Bay Sands Hotel,2019,Italy,Deluxe King,Very Good,Couple
Molto molto turistico,4.15,Marina Bay Sands Hotel,2019,Italy,Deluxe King,Very Good,Couple
Niets,5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King Sky View,Onvergetelijk,Couple
"Traumhaftes Zimmer
Der sonnaufgang am Infinity Pool sehr empfhelendswert
Ansonsten ein bleibendes erlebnis
Mit einem Wort gesagt phantastisch",5.0,Marina Bay Sands Hotel,2019,Germany,Premier King,Traurlaub in singapore,Solo traveler
Nichts,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King,Traurlaub in singapore,Solo traveler
Der Pool ist bekanntermassen der Wahnsinn!,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King,Exceptional,Group
"Sehr gut gefallen hat uns die Freundlichkeit, die Sauberkeit und der Pool. Das war das Highlight der Reise.",4.4,Marina Bay Sands Hotel,2019,Germany,Premier King,War sehr schön und empfehlenswert. Gerne immer wieder,Couple
Wir haben keine Beanstandungen.,4.4,Marina Bay Sands Hotel,2019,Germany,Premier King,War sehr schön und empfehlenswert. Gerne immer wieder,Couple
Camera semplicemente fantastica.,5.0,Marina Bay Sands Hotel,2019,Italy,Premier King City View Room,Exceptional,Couple
"Einfach alles. Vom Check in bis zum Zimmer und den Restaurants, alles perfekt. Der Pool, perfekt. Die Mitarbeiter, perfekt. Muss man erlebt haben.",4.8,Marina Bay Sands Hotel,2019,Germany,Deluxe King,Grandios.,Family
Es gibt nichts auszusetzen!,4.8,Marina Bay Sands Hotel,2019,Germany,Deluxe King,Grandios.,Family
Minden!,4.8,Marina Bay Sands Hotel,2019,Hungary,Premier King,Exceptional,Group
Olyan nemvolt.,4.8,Marina Bay Sands Hotel,2019,Hungary,Premier King,Exceptional,Group
Kamer op de 38e verdieping met een supermooi uitzicht over de gardens. Personeel is erg behulpzaam en alles wordt voor je geregeld!,4.8,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King Garden View Room,"Erg mooi hotel, bonus is ook dat je gebruik mag maken van de infinity pool op de hoogste verdieping.",Couple
Prachtige locatie met zeer mooie kamers.,4.6,Marina Bay Sands Hotel,2019,Netherlands,Premier Twin Garden View Room,Genoten,Couple
Kamers geweldig!,5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King,Once in a lifetime experience!!,Solo traveler
Niets!,5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King,Once in a lifetime experience!!,Solo traveler
Ontbijt was top. Ruime kamer.,5.0,Marina Bay Sands Hotel,2019,Netherlands,Premier King Harbor View Room,Exceptional,Couple
Voor het geld dat u betaald. had er best een drankje uit de minibar vanaf gekund.,5.0,Marina Bay Sands Hotel,2019,Netherlands,Premier King Harbor View Room,Exceptional,Couple
Grandios,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King City View Room,Alles sehr beeindruckend,Solo traveler
War einfach ein tolles Erlebnis,5.0,Marina Bay Sands Hotel,2019,Switzerland,Deluxe Twin,Sehr grosses und sehr schönes Zimmer im 42 Stock mit atemberaubender Aussicht auf die Bay. Sehr freundliches und hilfrei,Family
la piscina del hotel es maravillosa!,4.8,Marina Bay Sands Hotel,2019,Spain,Deluxe King Garden View Room,Exceptional,Couple
"nada, todo estupendo!",4.8,Marina Bay Sands Hotel,2019,Spain,Deluxe King Garden View Room,Exceptional,Couple
"La increible vista desde la piscina infinita junto al bar. La ubicacion estupenda, siempre hay algo sorprendente alrededor del hotel. La estacion de metro debajo del hotel. Excelente habitacion, muy comoda, eficiencia en el check out, la seguridad.",5.0,Marina Bay Sands Hotel,2019,Peru,Deluxe King,Excelente experiencia,Couple
Nada,5.0,Marina Bay Sands Hotel,2019,Peru,Deluxe King,Excelente experiencia,Couple
Superb! Super Aussicht und club 55,5.0,Marina Bay Sands Hotel,2019,Switzerland,Deluxe King,Exceptional,Group
"Ausblick sensationell, Verkehrsanbindung top, Pool unglaublich!!!",4.8,Marina Bay Sands Hotel,2019,Germany,Deluxe King Harbor View Room,Jederzeit wieder!!,Couple
Vista sulla baia stupefacente. Albergo migliore al mondo con la sua infinity pool spettacolare. Tutto perfetto,5.0,Marina Bay Sands Hotel,2019,Italy,The Club Room King City View,Exceptional,Couple
Det var bare luksus,5.0,Marina Bay Sands Hotel,2019,Denmark,Deluxe Twin,Alt var godt,Couple
Alt var godt,5.0,Marina Bay Sands Hotel,2019,Denmark,Deluxe Twin,Alt var godt,Couple
Infinity-Pool,4.8,Marina Bay Sands Hotel,2019,Germany,Orchid Suite City View,Gerne wieder!,Couple
Veraltetes Interior in der Suite,4.8,Marina Bay Sands Hotel,2019,Germany,Orchid Suite City View,Gerne wieder!,Couple
"Tolles Zimmer , danke Marina Bay!",4.8,Marina Bay Sands Hotel,2019,Germany,Deluxe King,Perfekt,Family
"Stanza molto bella e corrispondente alla descrizione, pulizia, organizzazione eccezionale e piscina veramente incredibile.",4.8,Marina Bay Sands Hotel,2019,Italy,Deluxe Twin Garden View Room,Exceptional,Couple
"Camere ""City View"" super spaziose e con una vista mozzafiato sulla baia. 
Infinity pool davvero suggestiva
Staff disponibilissimo",4.8,Marina Bay Sands Hotel,2019,Italy,Deluxe King Sky View (3 People),Tappa obbligatoria per chi decide di passare qualche giorno a Singapore,Group
Tutto perfetto!,4.8,Marina Bay Sands Hotel,2019,Italy,Deluxe King Sky View (3 People),Tappa obbligatoria per chi decide di passare qualche giorno a Singapore,Group
Todoooooo,5.0,Marina Bay Sands Hotel,2019,Mexico,Premier Twin,Una experiencia única,Solo traveler
Infinity Pool,4.4,Marina Bay Sands Hotel,2019,Italy,Premier King Sky View,Excellent,Couple
Nulla,4.4,Marina Bay Sands Hotel,2019,Italy,Premier King Sky View,Excellent,Couple
dia diem dep,4.4,Marina Bay Sands Hotel,2019,Vietnam,Deluxe King City View Room,Excellent,Group
"Location bellissima.
Infinity poll 
Servizi offerti.
Vicinanza a marina bay garden ed in pochi minuti di taxi si arriva a sentosa island con gli universal studios di Singapore",4.8,Marina Bay Sands Hotel,2019,Italy,Premier King Garden View Room,Da provare almeno una volta nella vita,Couple
Wir erhielten ohne Nachfrage ein Upgrade. Sehr zuvorkommender Service beim Check-out.,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe Twin,Exceptional,Group
Alles war bestens.,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe Twin,Exceptional,Group
Grandioser Ausblick und traumhafter Pool auf dem Dach !,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Wonderful,Couple
"Drukte, prijs van overnachting en extra  hoge kosten van kind op kamer,prijs van restaurants,drukte bij bars op dak.",4.8,Marina Bay Sands Hotel,2019,Netherlands,Deluxe Twin Garden View Room (3 People),Exceptional,Family
Wow!!!!,5.0,Marina Bay Sands Hotel,2019,Spain,Deluxe Twin Garden View Room,Exceptional,Couple
Kan niets bedenken,4.8,Marina Bay Sands Hotel,2019,Netherlands,Deluxe Twin Garden View Room,Exceptional,Family
"Lage, Zimmer, Club 55, Pool",5.0,Marina Bay Sands Hotel,2019,Germany,The Club Room King City View,Super,Couple
Der Pool!!!!!!!!!,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe Twin City View Room,Mega!,Group
Da vista,5.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe Twin Garden View Room,Excelente,Family
alles perfekt,4.5,Marina Bay Sands Hotel,2019,Germany,Special Offer - Premier King Harbor View Room,Wonderful,Family
nein was aller gut,4.5,Marina Bay Sands Hotel,2019,Germany,Special Offer - Premier King Harbor View Room,Wonderful,Family
Do conforto e atendimento.,4.6,Marina Bay Sands Hotel,2019,Brazil,Deluxe Twin City View Room,Estadia perfeita.,Group
Piscina stupenda e personale gentile,4.6,Marina Bay Sands Hotel,2019,Italy,Deluxe Twin Garden View Room,Wonderful,Couple
Troppo caotico e dispersivo,4.6,Marina Bay Sands Hotel,2019,Italy,Deluxe Twin Garden View Room,Wonderful,Couple
"Il letto era comodissimo,la stanza aveva tutti i comfort,l'infinity pool ovviamente meravigliosa..",4.4,Marina Bay Sands Hotel,2019,Italy,Deluxe King,Excellent,Family
Alles Perfekt. Sehr gut organisiert und ein Traum an Infinitypool,4.8,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Best Hotel Ever,Group
Las instalaciones,4.5,Marina Bay Sands Hotel,2019,Spain,Premier Twin Garden View Room (3 People),Excelente,Group
impresionante,5.0,Marina Bay Sands Hotel,2019,Spain,Deluxe Twin Garden View Room (3 People),Exceptional,Group
Toplage des Hotels und einzigartiges Ferienerlebnis.,4.6,Marina Bay Sands Hotel,2019,Switzerland,Deluxe King Garden View Room,Wonderful,Couple
"Top Organisation, absolut professionell in jeder Beziehung. Der Besuch kann weiterempfohlen werden.",4.6,Marina Bay Sands Hotel,2019,Switzerland,Deluxe King Garden View Room,Wonderful,Couple
Za wysoka cena jak tylko na widok,4.8,Marina Bay Sands Hotel,2019,Poland,Deluxe King,Exceptional,Couple
Je wordt werkelijk als een vorst behandeld. Personeel is uiterst kundig en professioneel,5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King City View Room,Fantastisch hotel!,Couple
"Het enige wat iets minder is, is dat het veel toeristen trekt welke niet in het hotel verblijven. Je voelt je niet exclusief als je in de lobby loopt.",5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King City View Room,Fantastisch hotel!,Couple
