reviews,score,hotel,date,country,room,title,travellerType
,5.0,Marina Bay Sands Hotel,2021,China,Deluxe Twin,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2021,China,Special Offer - Deluxe King Sky View,Wonderful,Solo traveler
,4.5,Marina Bay Sands Hotel,2021,China,Special Offer - Deluxe King Sky View,Wonderful,Solo traveler
,5.0,Marina Bay Sands Hotel,2021,China,Special Offer - Premier King Harbor View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2021,China,Special Offer - Premier King Harbor View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2021,Singapore,Premier Twin City View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2021,Singapore,Premier Twin City View Room,Exceptional,Group
,4.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Sky View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Sky View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe King City View Room,Exceptional,Family
,4.0,Marina Bay Sands Hotel,2021,Sweden,Family Studio,Very Good,Family
,4.0,Marina Bay Sands Hotel,2021,Sweden,Family Studio,Very Good,Family
,4.0,Marina Bay Sands Hotel,2021,Japan,Deluxe King City View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2021,Japan,Deluxe King City View Room,Very Good,Family
,5.0,Marina Bay Sands Hotel,2021,Singapore,Family Studio,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Singapore,Family Studio,Exceptional,Family
,4.0,Marina Bay Sands Hotel,2021,Singapore,Premier King Sky View,Very Good,Family
,4.0,Marina Bay Sands Hotel,2021,Singapore,Premier King Sky View,Very Good,Family
,5.0,Marina Bay Sands Hotel,2021,Malaysia,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2021,Malaysia,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2021,Indonesia,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Indonesia,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2021,Russia,Deluxe King Harbor View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2021,Russia,Deluxe King Harbor View Room,Exceptional,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Saudi Arabia,Premier King Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Saudi Arabia,Premier King Garden View Room,Wonderful,Couple
,4.8,Marina Bay Sands Hotel,2020,Canada,Premier King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Canada,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Turkey,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Turkey,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Sky View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Sky View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe King Harbor View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe King Harbor View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Israel,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Israel,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King City View Room,Exceptional,Family
,4.6,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin,Wonderful,Group
,4.6,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King Harbor View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King Harbor View Room,Wonderful,Couple
,4.0,Marina Bay Sands Hotel,2020,Netherlands,Premier King Harbor View Room,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Netherlands,Premier King Harbor View Room,Very Good,Couple
,4.8,Marina Bay Sands Hotel,2020,Saudi Arabia,Family Studio,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Saudi Arabia,Family Studio,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Kuwait,Premier King City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Kuwait,Premier King City View Room,Exceptional,Couple
,4.4,Marina Bay Sands Hotel,2020,Germany,Premier King Garden View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Germany,Premier King Garden View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Finland,Deluxe Twin Garden View Room,Excellent,Group
,4.4,Marina Bay Sands Hotel,2020,Finland,Deluxe Twin Garden View Room,Excellent,Group
,5.0,Marina Bay Sands Hotel,2020,China,Family 1 Bedroom,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,China,Family 1 Bedroom,Exceptional,Family
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,Israel,Premier King Garden View Room,מעולה!,Couple
,5.0,Marina Bay Sands Hotel,2020,Israel,Premier King Garden View Room,מעולה!,Couple
,4.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Harbor View Room,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Harbor View Room,Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,China,Premier King Harbor View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,China,Premier King Harbor View Room,Exceptional,Family
,4.0,Marina Bay Sands Hotel,2020,Armenia,Deluxe King Harbor View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Armenia,Deluxe King Harbor View Room,Very Good,Family
,4.8,Marina Bay Sands Hotel,2020,Brazil,Deluxe King,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Brazil,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Morocco,Deluxe King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Morocco,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,South Korea,Premier King Garden View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2019,South Korea,Premier King Garden View Room,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2019,Switzerland,The Club Room King City View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2019,Switzerland,The Club Room King City View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Atemberaubend,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Atemberaubend,Couple
,4.6,Marina Bay Sands Hotel,2019,Germany,The Club Room King City View,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2019,Germany,The Club Room King City View,Wonderful,Couple
,4.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King,Very Good,Family
,4.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King,Very Good,Family
,5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Netherlands,Deluxe King Garden View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2019,South Korea,Deluxe King Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2019,South Korea,Deluxe King Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2019,Japan,Deluxe Twin Garden View Room,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2019,Japan,Deluxe Twin Garden View Room,Wonderful,Group
,4.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe Twin,Very Good,Group
,4.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe Twin,Very Good,Group
,4.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Harbor View Room,Tolles Hotel mit sehr schönen Ausblick aus der 47 Etage. Wenn Singapur dann da,Couple
,4.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Harbor View Room,Tolles Hotel mit sehr schönen Ausblick aus der 47 Etage. Wenn Singapur dann da,Couple
,5.0,Marina Bay Sands Hotel,2019,Brazil,Special Offer - Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Brazil,Special Offer - Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Taiwan,Orchid Suite City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Taiwan,Orchid Suite City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Israel,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Israel,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Russia,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Russia,Deluxe King City View Room,Exceptional,Couple
,4.0,Marina Bay Sands Hotel,2019,Germany,Premier King Harbor View Room,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2019,Germany,Premier King Harbor View Room,Very Good,Couple
,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Wonderful,Couple
,4.0,Marina Bay Sands Hotel,2019,Mexico,Deluxe King Sky View,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2019,Mexico,Deluxe King Sky View,Very Good,Couple
,4.6,Marina Bay Sands Hotel,2019,Singapore,Premier Twin City View Room,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2019,Singapore,Premier Twin City View Room,Wonderful,Family
,4.0,Marina Bay Sands Hotel,2019,China,Family Studio,Very Good,Family
,4.0,Marina Bay Sands Hotel,2019,China,Family Studio,Very Good,Family
,4.8,Marina Bay Sands Hotel,2019,Russia,Deluxe King,Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2019,Russia,Deluxe King,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2019,Russia,Premier King Garden View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2019,Russia,Premier King Garden View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2019,South Korea,Deluxe King Harbor View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2019,South Korea,Deluxe King Harbor View Room,Exceptional,Group
,4.15,Marina Bay Sands Hotel,2019,China,Special Offer - Deluxe King City View Room,Very Good,Family
,4.15,Marina Bay Sands Hotel,2019,China,Special Offer - Deluxe King City View Room,Very Good,Family
,4.6,Marina Bay Sands Hotel,2019,Malaysia,Deluxe Twin,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2019,Malaysia,Deluxe Twin,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe Twin Room - Lower Floor (3 People),Wonderful,Group
,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe Twin Room - Lower Floor (3 People),Wonderful,Group
,4.4,Marina Bay Sands Hotel,2019,Saudi Arabia,The Grand Club King Garden View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2019,Saudi Arabia,The Grand Club King Garden View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2019,Italy,Deluxe King,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2019,Italy,Deluxe King,Excellent,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe King Garden View Room,Inesquecivel,Family
,5.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe King Garden View Room,Inesquecivel,Family
,5.0,Marina Bay Sands Hotel,2019,Italy,Family Studio,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Italy,Family Studio,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Romania,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Romania,Deluxe King,Exceptional,Family
,4.6,Marina Bay Sands Hotel,2019,Mexico,Deluxe Twin Garden View Room (3 People),Wonderful,Family
,4.6,Marina Bay Sands Hotel,2019,Mexico,Deluxe Twin Garden View Room (3 People),Wonderful,Family
,4.8,Marina Bay Sands Hotel,2019,China,Deluxe King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,China,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,South Korea,Deluxe Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,South Korea,Deluxe Twin Garden View Room,Exceptional,Family
,4.6,Marina Bay Sands Hotel,2019,Brazil,The Club Room King City View,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2019,Brazil,The Club Room King City View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2019,China,Deluxe King Sky View,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2019,China,Deluxe King Sky View,Exceptional,Solo traveler
,4.5,Marina Bay Sands Hotel,2019,Belgium,Special Offer - Deluxe King Sky View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2019,Belgium,Special Offer - Deluxe King Sky View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Premier King Garden View Room,Exceptional,Couple
,4.15,Marina Bay Sands Hotel,2019,France,Deluxe King Harbor View Room,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2019,France,Deluxe King Harbor View Room,Very Good,Couple
,4.4,Marina Bay Sands Hotel,2019,Slovakia,Deluxe King Room - Lower Floor (3 People),Excellent,Family
,4.4,Marina Bay Sands Hotel,2019,Slovakia,Deluxe King Room - Lower Floor (3 People),Excellent,Family
,5.0,Marina Bay Sands Hotel,2019,Mexico,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Mexico,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Japan,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2019,Japan,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2019,Israel,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Israel,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Hungary,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Hungary,Deluxe King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Switzerland,Premier King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Switzerland,Premier King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,South Korea,The Club Room King City View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,South Korea,The Club Room King City View,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2019,Germany,Deluxe King Garden View Room,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2019,Russia,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Russia,Deluxe King Harbor View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Bulgaria,Deluxe King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Bulgaria,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Brazil,Premier Twin Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Brazil,Premier Twin Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Brazil,Family 1 Bedroom,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2019,Brazil,Family 1 Bedroom,Exceptional,Group
,4.6,Marina Bay Sands Hotel,2019,Ukraine,Deluxe Twin,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2019,Ukraine,Deluxe Twin,Wonderful,Couple
,4.8,Marina Bay Sands Hotel,2019,Peru,Deluxe Twin Garden View Room (3 People),Exceptional,Family
,4.8,Marina Bay Sands Hotel,2019,Peru,Deluxe Twin Garden View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Poland,Premier Twin City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Poland,Premier Twin City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Japan,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Group
,4.8,Marina Bay Sands Hotel,2019,Japan,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Group
,4.6,Marina Bay Sands Hotel,2019,South Korea,Premier Twin,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2019,South Korea,Premier Twin,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2019,Poland,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Poland,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Azerbaijan,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Azerbaijan,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Romania,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2019,Romania,Deluxe King,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2019,Germany,Special Offer - Deluxe Twin City View Room,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2019,Germany,Special Offer - Deluxe Twin City View Room,Wonderful,Group
,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Germany,Deluxe King Sky View,Exceptional,Couple
,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe King Harbor View Room (3 People),Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2019,Germany,Deluxe King Harbor View Room (3 People),Wonderful,Couple
,4.8,Marina Bay Sands Hotel,2019,Germany,Premier King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Germany,Premier King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2019,Germany,Premier King Sky View,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2019,Germany,Premier King Sky View,Exceptional,Family
,4.4,Marina Bay Sands Hotel,2019,Germany,Premier King City View Room (3 People),Excellent,Group
,4.4,Marina Bay Sands Hotel,2019,Germany,Premier King City View Room (3 People),Excellent,Group
,5.0,Marina Bay Sands Hotel,2019,Hungary,Premier Twin Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Hungary,Premier Twin Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Switzerland,Deluxe King Sky View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Switzerland,Deluxe King Sky View,Exceptional,Couple
,4.6,Marina Bay Sands Hotel,2019,Netherlands,Premier King Harbor View Room,Wonderful,Solo traveler
,4.6,Marina Bay Sands Hotel,2019,Netherlands,Premier King Harbor View Room,Wonderful,Solo traveler
,5.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2019,Brazil,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2019,Brazil,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Brazil,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2019,Canada,Deluxe King Garden View Room,Exceptional,Couple
