reviews,score,hotel,date,country,room,title,travellerType
Genuinely terrible value for money. We could hear loud music from downstairs from the room until past midnight. Restaurants are not worth the price and one refused to serve us because one of our friends was wearing mid-length pants (I have never seen a dress code like this even in world-class restaurants). The hotel itself is too big and feels more like a massive resort than anything resembling a luxury hotel.,1.5,Marina Bay Sands Hotel,2020,Chile,,Casino resort more than a luxury hotel - absolutely not worth the price,Solo traveler
not very clean,3.0,Marina Bay Sands Hotel,2020,United States of America,,Pleasant,Couple
"Way over priced for what you get.
2 nights two rooms 3000 AuD. Another 1000 for two breakfast one buffet dinner. Family of 5.
Every thing is crazy expensive. You can do alot better. Overall 4000$ for two night and one day.",2.9,Marina Bay Sands Hotel,2019,Australia,,For the crazy rich.,Family
"Absolute worst bed ever. It was so hard, I slept on the couch. Room was subpar for what you pay. Much nicer, plusher rooms for much less elsewhere. Staff around hotel as restaurants/stores not friendly. Over priced and over rated. Would not stay again.",1.25,Marina Bay Sands Hotel,2019,United States of America,,Very Poor,Couple
Drinks in small water glasses. Lack of costumer service.,3.0,Marina Bay Sands Hotel,2019,Mexico,,Pleasant,Group
"Poor Check in Experience. Receptionist -Mark was extremely rude upon check in. Demonstrated poor Listening skills, which was later confirmed with other guests on check in. Would prefer a more professional attitude from the front desk of such a well known , high class property.",3.5,Marina Bay Sands Hotel,2019,Qatar,,Sure to visit again,Family
"Noisy water pipes, bathtub was dirty and didn't work properly, very old TV without USB connection. Can't swim in the pool. It's divided into small sections and serves only as a photo prop. Overall way too expensive for what they offer. Not worth the money. I'd highly recommend to stay somewhere else.",2.0,Marina Bay Sands Hotel,2019,Uruguay,,Most overvalued hotel in Singapore,Couple
None.,1.5,Marina Bay Sands Hotel,2019,Taiwan,,Would never come again.,Family
"Cold-blooded atmosphere without human touch. (already noted it's my daughter's birthday, at least the other 5-star hotel gave a birthday welcome cake)
No breakfast included.
Inconvenient location where you have to walk very far away to get something affordable to eat.",1.5,Marina Bay Sands Hotel,2019,Taiwan,,Would never come again.,Family
"Without the pool view this would not be a 5* hotel. Service and value for money is beaten by every other hotel in Singapore e.g. Mandarin Oriental, Fullerton etc",3.0,Marina Bay Sands Hotel,2019,United Kingdom,,Not worth the hype,Couple
Very overpriced,3.0,Marina Bay Sands Hotel,2019,Canada,,Only asset of this hotel is the infinity pool,Couple
"Quite overpriced rooms. The bathrooms didn't have a nozzle. The toilets could have been more lavish with a bath. We were essentially paying to use the amazing infinity pool. For such an expensive hotel, I'm very disappointed that they have no halal option for in room dining.",4.4,Marina Bay Sands Hotel,2019,Australia,,Marina,Couple
nothing,4.6,Marina Bay Sands Hotel,2019,Colombia,,Short stay,Solo traveler
"Feels like Vegas, but nothing wrong with it.",4.8,Marina Bay Sands Hotel,2019,Taiwan,,Exceptional,Solo traveler
"Need more upgrade of the room for its price. 
And the towels are not soft.",4.8,Marina Bay Sands Hotel,2019,Guam,,Exceptional,Couple
"roof garden and pool is quite crowded, pricy",4.4,Marina Bay Sands Hotel,2019,Hong Kong,,Excellent,Couple
There is nothing which could not be liked.....,4.8,Marina Bay Sands Hotel,2019,India,,Exceptional,Group
A bit expensive.,4.8,Marina Bay Sands Hotel,2019,United States of America,,Exceptional,Couple
"One of the best experiences of my life.  Travelling alone and very kindly given an upgrade in my room. The view,!  the luxury was over any expectations.  The infinity pool was beautiful the staff helpful friendly . Ever polite i will only ever speak of praise for the magnificent  Marina Bay Sands.  The experience of this divine establishment  is second to none.  I would highly recommend my friends stay here",5.0,Marina Bay Sands Hotel,2019,Australia,,Beyond my expectations and life memories,Solo traveler
"Absolutely nothing,  if anything and its not a thing your establishment could change.  but i didnt have a family member with me to enjoy the experience",5.0,Marina Bay Sands Hotel,2019,Australia,,Beyond my expectations and life memories,Solo traveler
"The hoards of tours looking around the hotel  and non hotel guests wandering about in the lobby. Paying these prices should give you some exclusivity/privacy and not just at the pool.
Not enough seating at the bar by the pool - had to stand and have a drink.",3.95,Marina Bay Sands Hotel,2019,United Kingdom,,Good,Couple
The rooftop pool was a bit overcrowded,5.0,Marina Bay Sands Hotel,2019,United States of America,,Exceptional,Family
"Rooms could have been better for the money paid. everything was just standard and with the price per night there was no breakfast included.
The welcome into the building didnt feel as special and just felt like entering a very business shopping centre/ airport.",3.95,Marina Bay Sands Hotel,2019,United Kingdom,,Overall good experience but would not stay there again. Not value for money,Couple
"Very unique experience, but very expensive.",4.4,Marina Bay Sands Hotel,2019,Israel,,Excellent,Couple
"staff- unfriendly and rude 
breakfast - too long too wait too busy 
pool - could only use for 45 mins and had to book 5 days in advance",3.0,Marina Bay Sands Hotel,2022,Australia,,wouldn’t return or recommend,Couple
Charging fees for breakfast for 2 kids when it was not exclusively mentioned when we did the booking,3.0,Marina Bay Sands Hotel,2020,Singapore,,Pleasant,Family
Nothing,4.8,Marina Bay Sands Hotel,2019,United States of America,,Hotel was very luxurious,Couple
They say Kids stay for free which is excellent but there is no facility( sleeper couch) for them to sleep.We were expected to share a bed with our 8 year old & our booking was for 5 Nights. Special Thank You to Claire who helped us out.other than that Everything else was amazing,5.0,Marina Bay Sands Hotel,2019,South Africa,,Exceptional,Family
A bit too expensive for the buffet,5.0,Marina Bay Sands Hotel,2019,Australia,,The Room was clean and the view is magnificent. plus the sky park and infinity pool which is amazing.,Family
"Reception Team was great in VIP check in desk
Pool is amazing 
Requests are being delivered timely ( asked mentioned and was there ) 
View was very good
My birthday was celebrated 
I advise to create or convert adults pool into adults and no photo pool for privacy 
My room was 3679 ( check out on 05/12)",4.6,Marina Bay Sands Hotel,2019,Qatar,,Wonderful,Couple
"Pool was cold 
And breakfast option was not offered during booking on booking.com 
I wanted to do membership and they said their system does not work after I filled the form and they asked me to come back. I checked out and I cannot get my points that I spent for room and for the outlets ( dinner and breakfast )",4.6,Marina Bay Sands Hotel,2019,Qatar,,Wonderful,Couple
"Spectacular infinity pool! The best view ever, day and night. The location was great with shelters all the way, especially for a rainy city like Singapore! We encountered heavy rain in Sentosa and we didn't get a finger wet all the way to our hotel room. There is also food at the shoppes, casino and an expensive supermarket. The hotel room was large and clean.",4.0,Marina Bay Sands Hotel,2019,Hong Kong,,The pool makes it worth it! Disappointed with the rooms/service,Group
"Sands has the best pool ever but probably not the best rooms. Our room was spacious, they only provide basic necessities, they have everything, but everything in a very basic quality. e.g. hard toothbrush, cheap cotton buds, no choice of pillows, little old bath tub, no breakfast included, couldn't turn on the TV, but they do provide a lot of clean towels! One more thing, the pool was freezing cold, understand the wind at such high rise but would be much better with a warm pool. We stayed in another hotel in China Square during our trip and the room was even better, so, your money only goes to the pool.",4.0,Marina Bay Sands Hotel,2019,Hong Kong,,The pool makes it worth it! Disappointed with the rooms/service,Group
Nothing,4.5,Marina Bay Sands Hotel,2019,United Kingdom,,We had a lovely stay at the hotel!,Family
"Access to/from Gardens by the Bay/MRT can be confusing and at times caused me to have to walk a long way round the outside of the hotel, which in the Singapore heat/humidity was not ideal.",4.5,Marina Bay Sands Hotel,2019,United Kingdom,,Wonderful,Solo traveler
"Lobby is like a war zone, no sitting areas.",4.4,Marina Bay Sands Hotel,2019,Taiwan,,Excellent,Family
Too expensive for the money and no breakfast included,4.4,Marina Bay Sands Hotel,2019,United States of America,,Excellent,Couple
"Overcrowded, to many kids",4.8,Marina Bay Sands Hotel,2020,United States of America,,Exceptional,Couple
"1) U pay what u get, so its good that what the room came with was up to standard
2) Checking out - incredulous unsuccessful wait of 25min for a lift to get down (tried to go up as well as down but all the lifts were crazy full; we were at level 48). Went back to room to call to notify we will b late for check out but they arrange a staff to come up n bring us down via the service/staff lift - kudos for recognising the need for a flexible solution. 
3) room service was good , from making orders, arranging delivery time and delivery/set up
4) good touch to provide water, fruit punch, ice cream at the long queue of check in. 
Though, should b consistent when checking out which had long queue too",4.5,Marina Bay Sands Hotel,2020,Singapore,,Exceptionally good hotel but also with exceptionally long elevator wait times never experienced b4,Couple
"1) checking out - ridiculous wait for lift of 25min, lost count how many lifts were full. Both directions up or down were just too full. At level 48. We were not the only ones trying to get down to check out. 
2) bed was too soft / used too much - sinking on one side much much more. Uneven hardness/surface. Not a pleasant sleep
3) door bell was too soft to hear room service or staff who came up to help us check out. 
4) water in infinity pool a tad too cold",4.5,Marina Bay Sands Hotel,2020,Singapore,,Exceptionally good hotel but also with exceptionally long elevator wait times never experienced b4,Couple
Restaurant service at Spago and C'est la Vie did not warrant the prices.,5.0,Marina Bay Sands Hotel,2020,United Kingdom,,Superb hotel!,Family
"The pool was not heated! Only me got into the water for the sake of taking picture and my hubby didn't at all! Disappointed! There was jacuzzi but only few people could use at the same time.
The room is nothing special, our room from a 4 star hotel a night before we transferred here was way better than what we have here.",3.95,Marina Bay Sands Hotel,2020,United States of America,,Good,Couple
"The service exceeded our expectations! We had pre-ordered transfer from the airport to the hotel with the hotel car service. This was a lot more expensive than other options, but it was wort it! We were met already when we disembarked the plane and followed through immigration and to the baggage hall. And when we arrived at the hotel, we were met by one of the staff who took us to the checkout-in lounge instead of the regular check-in desk. There she arranged for immediate access to our rooms, although it was only 9 am while check-in is at 3 pm. That was highly welcome after a long flight. 
Our luggage was lost and we had to re-arrange our travel plans for the next day, and not only did the hotel arrange for a change in our airport transfer, but we also got late check-out and could keep the room until our departure! This was an unexpected perk, which gave us the possibility to sleep in and rest before our onward travel.
Both macrons and a birthday cake was delivered to our room during the day, with compliments of the hotel as the staff had noticed when registering our passports that it was my husbands birthday four days later.
We had two connecting rooms, which was really nice when traveling with teenagers. The rooms were spacious and with large balconies with view on Gardens by the Bays. 
And needless to say - the rooftop pool and the view from the pool is exceptional. With the pool only open to hotel guests, it's with a stay to get access to the pool.",5.0,Marina Bay Sands Hotel,2020,Norway,,Exceptional,Family
Some noise from the road below the hotel,5.0,Marina Bay Sands Hotel,2020,Norway,,Exceptional,Family
The pool was smaller than expected.,5.0,Marina Bay Sands Hotel,2019,Germany,,Outstandingly special view,Solo traveler
nothing,5.0,Marina Bay Sands Hotel,2019,Australia,,it was a really nice hotel,Couple
Love club 55 afternoon and evening tea. Love the infinity pool too,4.8,Marina Bay Sands Hotel,2019,Australia,,Exceptional,Family
"The water in swimming pool was really cold and uncomfortable for swimming, even too cold to make some pictures. I'm ok to swim even in +8C water but when you are in hot Singapore on 57th floor in infinity pool you want to enjoy the view and water of course but not to stay on sunbed covered in towels and goosebumps all over the body.",5.0,Marina Bay Sands Hotel,2020,Russia,,Definitely come again and stay in MBS.,Solo traveler
Staff service reaction to remedy issues was non existe3. Clear lack of command of the English language!!,4.15,Marina Bay Sands Hotel,2020,Australia,,Very Good,Couple
It's very expensive,5.0,Marina Bay Sands Hotel,2020,United States of America,,Great stay,Couple
The place was very much breathtaking. It was my birthday and the staff brought in a few desert and candle for me to celebrate. We spent the majority of our time at the infinity pool and it made out entire trip to Singapore. There was always enough towels and staff were very friendly,5.0,Marina Bay Sands Hotel,2020,United Kingdom,,Lifechanging,Group
There was nowhere to sit in the lobby while we waited for our room.,4.5,Marina Bay Sands Hotel,2020,Australia,,Wonderful,Family
Too many people in the roof pool. From 8am -8pm no chance to get a sunbed and if you need more than one......forget it. Definitely not for families with small children.,4.0,Marina Bay Sands Hotel,2020,Hungary,,Very Good,Family
